,end_nm,base_date,price_per_area,exclusive_area,floor,right_type
5711,송도동,2019,544.371,84.7583,20,입
5712,송도동,2019,610.769,84.202,11,분
5713,송도동,2019,584.907,84.916,3,분
5714,송도동,2019,633.013,84.202,16,분
5715,송도동,2019,597.443,84.9738,25,입
5716,송도동,2019,563.534,84.4546,3,분
5717,송도동,2019,551.835,84.2262,15,입
5718,송도동,2019,603.917,84.202,14,분
5719,송도동,2019,601.565,74.9894,12,분
5720,송도동,2019,592.318,84.4546,8,분
5721,송도동,2019,506.062,84.9738,1,분
5722,송도동,2019,550.758,84.9738,12,입
5723,송도동,2019,607.699,74.9894,10,분
5724,송도동,2019,498.394,84.9128,2,분
5725,송도동,2019,481.691,84.847,1,분
5726,송도동,2019,570.652,75.9833,16,분
5727,송도동,2019,556.218,84.9128,26,분
5728,송도동,2019,554.763,84.847,22,분
5729,송도동,2019,539.89,84.795,11,분
5730,송도동,2019,503.532,75.9833,2,분
5731,송도동,2019,574.324,75.9833,20,분
5732,송도동,2019,563.154,84.9128,37,분
5733,송도동,2019,585.918,75.9833,38,분
5734,송도동,2019,583.183,84.795,16,분
5735,송도동,2019,617.04,84.847,37,분
5736,송도동,2019,563.956,84.847,40,분
5737,송도동,2019,544.961,84.795,22,분
5738,송도동,2019,548.747,84.795,8,분
5739,송도동,2019,579.514,84.847,35,분
5740,송도동,2019,583.812,75.9833,23,분
5741,송도동,2019,574.444,84.795,38,분
5742,송도동,2019,583.812,75.9833,29,분
5743,송도동,2019,566.549,84.847,23,분
5744,송도동,2019,552.202,84.9128,34,분
5745,송도동,2019,565.387,75.9833,19,분
5746,송도동,2019,557.816,84.847,24,분
5747,송도동,2019,549.846,84.9128,33,분
5748,송도동,2019,564.461,84.9128,32,분
5749,송도동,2019,564.461,84.9128,40,분
5750,송도동,2019,532.005,84.9128,3,분
5751,송도동,2019,550.615,84.847,15,분
5752,송도동,2019,559.478,84.847,34,분
5753,송도동,2019,562.297,84.795,14,분
5754,송도동,2019,588.466,84.795,37,분
5755,송도동,2019,537.885,84.795,6,분
5756,송도동,2019,556.755,84.795,21,분
5757,송도동,2019,590.393,75.9833,32,분
5758,송도동,2019,568.294,84.847,16,분
5759,송도동,2019,595.657,75.9833,20,분
5760,송도동,2019,570.161,84.9128,34,분
5761,송도동,2019,536.197,84.9128,9,분
5762,송도동,2019,514.653,84.795,4,분
5763,송도동,2019,582.357,84.795,34,분
5764,송도동,2019,564.071,75.9833,22,분
5765,송도동,2019,581.871,84.847,30,분
5766,송도동,2019,559.939,84.795,17,분
5767,송도동,2019,578.548,75.9833,12,분
5768,송도동,2019,562.93,84.9128,17,분
5769,송도동,2019,563.284,84.9128,21,분
5770,송도동,2019,543.672,75.9833,6,분
5771,송도동,2019,548.051,84.795,26,분
5772,송도동,2019,581.18,75.9833,20,분
5773,송도동,2019,587.281,84.847,26,분
5774,송도동,2019,571.075,84.847,24,분
5775,송도동,2019,567.994,84.9128,22,분
5776,송도동,2019,536.955,84.847,30,분
5777,송도동,2019,596.973,75.9833,35,분
5778,송도동,2019,588.942,84.847,29,분
5779,송도동,2019,555.612,84.847,14,분
5780,송도동,2019,539.73,84.9128,31,분
5781,송도동,2019,551.042,75.9833,6,분
5782,송도동,2019,537.885,84.795,6,분
5783,송도동,2019,600.599,84.847,30,분
5784,송도동,2019,557.266,84.9128,30,분
5785,송도동,2019,549.152,84.9128,22,분
5786,송도동,2019,575.39,75.9833,16,분
5787,송도동,2019,574.931,84.9128,38,분
5788,송도동,2019,525.298,84.847,9,분
5789,송도동,2019,562.309,84.795,5,분
5790,송도동,2019,527.221,75.9833,3,분
5791,송도동,2019,550.329,84.9128,10,분
5792,송도동,2019,553.217,84.795,30,분
5793,송도동,2019,492.954,84.795,2,분
5794,송도동,2019,563.477,84.795,18,분
5795,송도동,2019,561.481,84.847,17,분
5796,송도동,2019,595.884,84.847,33,분
5797,송도동,2019,507.612,75.9833,2,분
5798,송도동,2019,552.227,75.9833,18,분
5799,송도동,2019,603.554,75.9833,25,분
5800,송도동,2019,527.036,84.795,4,분
5801,송도동,2019,581.644,84.9128,11,분
5802,송도동,2019,580.341,84.795,25,분
5803,송도동,2019,531.298,84.847,34,분
5804,송도동,2019,569.39,84.847,16,분
5805,송도동,2019,589.292,84.795,30,분
5806,송도동,2019,567.015,84.795,16,분
5807,송도동,2019,552.708,84.9128,8,분
5808,송도동,2019,556.767,84.847,12,분
5809,송도동,2019,605.785,84.847,17,분
5810,송도동,2019,564.373,84.795,7,분
5811,송도동,2019,555.612,84.847,13,분
5812,송도동,2019,535.407,75.9833,19,분
5813,송도동,2019,549.175,84.9128,7,분
5814,송도동,2019,570.427,84.847,19,분
5815,송도동,2019,547.974,84.9128,9,분
5816,송도동,2019,590.393,75.9833,22,분
5817,송도동,2019,522.92,84.795,3,분
5818,송도동,2019,547.974,84.9128,10,분
5819,송도동,2019,584.058,84.9128,34,분
5820,송도동,2019,563.347,84.795,11,분
5821,송도동,2019,602.732,84.847,13,분
5822,송도동,2019,577.982,84.795,37,분
5823,송도동,2019,562.651,84.795,26,분
5824,송도동,2019,546.443,84.9128,13,분
5825,송도동,2019,600.553,75.9833,16,분
5826,송도동,2019,540.555,84.9128,17,분
5827,송도동,2019,540.072,84.9128,4,분
5828,송도동,2019,561.517,84.9128,22,분
5829,송도동,2019,573.267,84.847,16,분
5830,송도동,2019,584.823,84.9128,20,분
5831,송도동,2019,552.863,84.795,12,분
5832,송도동,2019,570.652,75.9833,29,분
5833,송도동,2019,521.594,84.9128,3,분
5834,송도동,2019,617.57,84.847,14,분
5835,송도동,2019,561.481,84.847,11,분
5836,송도동,2019,580.949,84.9128,21,분
5837,송도동,2019,560.222,84.9128,21,분
5838,송도동,2019,589.077,75.9833,42,분
5839,송도동,2019,592.243,84.9128,19,분
5840,송도동,2019,551.683,84.795,11,분
5841,송도동,2019,577.232,75.9833,21,분
5842,송도동,2019,604.87,75.9833,18,분
5843,송도동,2019,492.364,84.795,2,분
5844,송도동,2019,588.62,84.795,30,분
5845,송도동,2019,533.534,84.795,3,분
5846,송도동,2019,553.217,84.795,8,분
5847,송도동,2019,544.441,84.9128,10,분
5848,송도동,2019,561.835,84.847,9,분
5849,송도동,2019,585.053,84.847,13,분
5850,송도동,2019,612.878,84.795,28,분
5851,송도동,2019,578.23,84.795,25,분
5852,송도동,2019,583.686,84.847,11,분
5853,송도동,2019,575.885,84.9128,11,분
5854,송도동,2019,580.011,84.795,15,분
5855,송도동,2019,581.388,84.847,28,분
5856,송도동,2019,564.071,75.9833,8,분
5857,송도동,2019,586.296,84.9128,15,분
5858,송도동,2019,592.134,84.795,35,분
5859,송도동,2019,561.472,84.795,8,분
5860,송도동,2019,563.013,84.847,5,분
5861,송도동,2019,568.842,84.9128,12,분
5862,송도동,2019,599.815,84.9128,27,분
5863,송도동,2019,562.353,84.9128,5,분
5864,송도동,2019,562.651,84.795,28,분
5865,송도동,2019,562.989,84.9128,5,분
5866,송도동,2019,585.082,84.795,23,분
5867,송도동,2019,655.321,84.847,45,분
5868,송도동,2019,548.897,75.9833,6,분
5869,송도동,2019,585.058,84.795,27,분
5870,송도동,2019,623.295,75.9833,39,분
5871,송도동,2019,539.89,84.795,13,분
5872,송도동,2019,578.82,84.795,31,분
5873,송도동,2019,551.228,84.847,6,분
5874,송도동,2019,579.03,84.847,20,분
5875,송도동,2019,575.916,75.9833,11,분
5876,송도동,2019,574.167,84.9753,14,분
5877,송도동,2019,600.396,84.6541,31,분
5878,송도동,2019,594.173,84.9753,24,분
5879,송도동,2019,587.955,75.618,29,분
5880,송도동,2019,566.447,84.9753,30,분
5881,송도동,2019,551.137,84.6541,3,분
5882,송도동,2019,561.308,84.6932,10,분
5883,송도동,2019,518.581,84.6541,2,분
5884,송도동,2019,603.987,84.6541,33,분
5885,송도동,2019,565.105,84.9753,33,분
5886,송도동,2019,572.683,84.6541,10,분
5887,송도동,2019,609.222,84.6932,37,분
5888,송도동,2019,604.917,84.9753,39,분
5889,송도동,2019,567.696,84.6932,16,분
5890,송도동,2019,585.04,84.6541,32,분
5891,송도동,2019,592.175,84.6541,38,분
5892,송도동,2019,603.987,84.6541,34,분
5893,송도동,2019,568.877,84.6932,17,분
5894,송도동,2019,610.721,84.6541,12,분
5895,송도동,2019,651.238,84.6541,27,분
5896,송도동,2019,581.189,84.6541,18,분
5897,송도동,2019,559.926,84.6541,11,분
5898,송도동,2019,557.563,84.6541,13,분
5899,송도동,2019,597.065,99.9891,15,분
5900,송도동,2019,575.961,84.6932,15,분
5901,송도동,2019,607.266,99.9891,26,분
5902,송도동,2019,569.231,84.6932,32,분
5903,송도동,2019,615.8,84.6541,29,분
5904,송도동,2019,536.3,84.6541,2,분
5905,송도동,2019,585.914,84.6541,16,분
5906,송도동,2019,606.208,84.6541,26,분
5907,송도동,2019,524.487,84.6541,2,분
5908,송도동,2019,651.238,84.6541,31,분
5909,송도동,2019,510.972,84.9753,1,분
5910,송도동,2019,582.11,75.618,20,분
5911,송도동,2019,571.812,84.8146,6,분
5912,송도동,2019,616.627,84.6541,23,분
5913,송도동,2019,656.939,84.8146,20,분
5914,송도동,2019,630.306,84.6541,15,분
5915,송도동,2019,565.772,84.6932,36,분
5916,송도동,2019,613.083,84.6541,17,분
5917,송도동,2019,600.41,84.9753,37,분
5918,송도동,2019,627.613,84.6541,27,분
5919,송도동,2019,646.159,84.6541,23,분
5920,송도동,2019,601.219,75.618,26,분
5921,송도동,2019,563.34,84.9753,6,분
5922,송도동,2019,591.923,75.618,11,분
5923,송도동,2019,681.569,84.8146,23,분
5924,송도동,2019,595.982,84.7005,30,분
5925,송도동,2019,583.839,101.8637,13,분
5926,송도동,2019,587.823,101.9864,32,분
5927,송도동,2019,576.948,101.725,15,분
5928,송도동,2019,590.717,84.8714,28,분
5929,송도동,2019,592.44,84.7005,36,분
5930,송도동,2019,609.511,84.9451,43,분
5931,송도동,2019,604.07,84.7005,23,분
5932,송도동,2019,602.358,84.7005,40,분
5933,송도동,2019,580.077,101.9864,14,분
5934,송도동,2019,593.609,101.9864,42,분
5935,송도동,2019,587.823,101.9864,29,분
5936,송도동,2019,589.244,84.8714,35,분
5937,송도동,2019,613.692,84.7005,21,분
5938,송도동,2019,604.129,84.7005,47,분
5939,송도동,2019,588.655,84.8714,26,분
5940,송도동,2019,595.236,101.9864,22,분
5941,송도동,2019,582.921,101.9864,36,분
5942,송도동,2019,592.44,84.7005,36,분
5943,송도동,2019,592.726,101.9864,20,분
5944,송도동,2019,602.978,84.9451,46,분
5945,송도동,2019,599.672,84.8714,37,분
5946,송도동,2019,587.823,101.9864,37,분
5947,송도동,2019,595.392,84.7005,35,분
5948,송도동,2019,581.803,101.9864,9,분
5949,송도동,2019,604.129,84.7005,46,분
5950,송도동,2019,598.344,84.7005,24,분
5951,송도동,2019,598.413,101.9864,30,분
5952,송도동,2019,574.967,84.7005,5,분
5953,송도동,2019,549.852,101.8637,4,분
5954,송도동,2019,600.764,84.9451,26,분
5955,송도동,2019,594.256,101.9864,28,분
5956,송도동,2019,591.869,101.8637,40,분
5957,송도동,2019,590.415,101.725,25,분
5958,송도동,2019,595.982,84.7005,39,분
5959,송도동,2019,597.163,84.7005,22,분
5960,송도동,2019,597.197,101.9864,21,분
5961,송도동,2019,609.737,84.7005,41,분
5962,송도동,2019,573.507,101.725,13,분
5963,송도동,2019,597.229,101.8637,27,분
5964,송도동,2019,551.591,84.7005,2,분
5965,송도동,2019,574.788,101.8637,8,분
5966,송도동,2019,592.942,101.9864,20,분
5967,송도동,2019,586.451,101.9864,31,분
5968,송도동,2019,591.012,84.8714,32,분
5969,송도동,2019,588.969,84.9451,22,분
5970,송도동,2019,560.327,84.7005,4,분
5971,송도동,2019,578.214,84.7005,5,분
5972,송도동,2019,604.861,84.7005,25,분
5973,송도동,2019,591.012,84.8714,32,분
5974,송도동,2019,592.628,101.9864,46,분
5975,송도동,2019,592.628,101.9864,45,분
5976,송도동,2019,583.0,84.8714,16,분
5977,송도동,2019,579.7,101.725,36,분
5978,송도동,2019,585.372,101.9864,20,분
5979,송도동,2019,581.821,84.8714,18,분
5980,송도동,2019,584.212,101.8637,11,분
5981,송도동,2019,589.785,101.9864,31,분
5982,송도동,2019,589.785,101.9864,32,분
5983,송도동,2019,589.244,84.8714,21,분
5984,송도동,2019,605.333,84.7005,8,분
5985,송도동,2019,595.236,101.9864,23,분
5986,송도동,2019,593.621,84.7005,14,분
5987,송도동,2019,602.771,84.7005,33,분
5988,송도동,2019,589.785,101.9864,26,분
5989,송도동,2019,598.226,84.7005,46,분
5990,송도동,2019,590.669,84.7005,15,분
5991,송도동,2019,597.76,101.8637,29,분
5992,송도동,2019,576.948,101.725,12,분
5993,송도동,2019,613.987,84.7005,43,분
5994,송도동,2019,575.853,84.7005,7,분
5995,송도동,2019,585.356,84.8714,16,분
5996,송도동,2019,592.44,84.7005,17,분
5997,송도동,2019,604.66,84.7005,35,분
5998,송도동,2019,585.862,101.9864,29,분
5999,송도동,2019,593.621,84.7005,17,분
6000,송도동,2019,591.012,84.8714,35,분
6001,송도동,2019,591.012,84.8714,31,분
6002,송도동,2019,570.958,101.9864,5,분
6003,송도동,2019,588.039,101.9864,18,분
6004,송도동,2019,612.594,84.7005,32,분
6005,송도동,2019,549.852,101.8637,4,분
6006,송도동,2019,590.397,101.8637,40,분
6007,송도동,2019,591.012,84.8714,28,분
6008,송도동,2019,602.948,84.7005,44,분
6009,송도동,2019,598.344,84.7005,31,분
6010,송도동,2019,605.723,84.7005,33,분
6011,송도동,2019,589.244,84.8714,31,분
6012,송도동,2019,592.44,84.7005,13,분
6013,송도동,2019,595.982,84.7005,24,분
6014,송도동,2019,588.804,101.9864,20,분
6015,송도동,2019,605.563,84.8714,42,분
6016,송도동,2019,606.903,84.7005,22,분
6017,송도동,2019,601.118,84.7005,33,분
6018,송도동,2019,591.012,84.8714,36,분
6019,송도동,2019,609.855,84.7005,35,분
6020,송도동,2019,592.53,101.9864,27,분
6021,송도동,2019,598.757,84.7005,10,분
6022,송도동,2019,609.629,84.9451,44,분
6023,송도동,2019,540.758,101.9864,2,분
6024,송도동,2019,601.885,84.7005,37,분
6025,송도동,2019,602.181,84.7005,35,분
6026,송도동,2019,579.465,84.8714,9,분
6027,송도동,2019,601.59,84.7005,23,분
6028,송도동,2019,593.781,84.8714,35,분
6029,송도동,2019,601.11,101.9864,28,분
6030,송도동,2019,586.764,101.8637,9,분
6031,송도동,2019,585.356,84.8714,15,분
6032,송도동,2019,591.012,84.8714,27,분
6033,송도동,2019,591.012,84.8714,27,분
6034,송도동,2019,589.834,84.8714,39,분
6035,송도동,2019,602.948,84.7005,43,분
6036,송도동,2019,569.782,101.9864,6,분
6037,송도동,2019,601.767,84.7005,47,분
6038,송도동,2019,588.125,84.8714,9,분
6039,송도동,2019,552.23,101.9864,4,분
6040,송도동,2019,595.982,84.7005,23,분
6041,송도동,2019,591.202,101.8637,37,분
6042,송도동,2019,615.103,84.9451,42,분
6043,송도동,2019,599.152,84.9451,17,분
6044,송도동,2019,603.743,84.9451,27,분
6045,송도동,2019,599.982,101.9864,36,분
6046,송도동,2019,602.948,84.7005,43,분
6047,송도동,2019,603.09,84.7005,22,분
6048,송도동,2019,593.609,101.9864,40,분
6049,송도동,2019,591.012,84.8714,22,분
6050,송도동,2019,599.524,84.7005,25,분
6051,송도동,2019,600.705,84.7005,30,분
6052,송도동,2019,586.537,84.7005,19,분
6053,송도동,2019,595.43,84.8714,30,분
6054,송도동,2019,593.621,84.7005,19,분
6055,송도동,2019,599.524,84.7005,38,분
6056,송도동,2019,605.522,101.9864,20,분
6057,송도동,2019,597.163,84.7005,34,분
6058,송도동,2019,585.121,84.8714,21,분
6059,송도동,2019,601.118,84.7005,14,분
6060,송도동,2019,588.125,84.8714,13,분
6061,송도동,2019,602.948,84.7005,47,분
6062,송도동,2019,604.129,84.7005,41,분
6063,송도동,2019,599.524,84.7005,23,분
6064,송도동,2019,598.367,84.7005,16,분
6065,송도동,2019,589.785,101.9864,37,분
6066,송도동,2019,589.405,101.8637,32,분
6067,송도동,2019,595.333,84.7005,9,분
6068,송도동,2019,595.333,84.7005,9,분
6069,송도동,2019,593.031,84.7005,14,분
6070,송도동,2019,587.823,101.9864,35,분
6071,송도동,2019,598.344,84.7005,20,분
6072,송도동,2019,583.645,84.7005,7,분
6073,송도동,2019,583.645,84.7005,7,분
6074,송도동,2019,592.726,101.9864,30,분
6075,송도동,2019,597.374,84.8714,7,분
6076,송도동,2019,599.502,101.9864,20,분
6077,송도동,2019,599.524,84.7005,39,분
6078,송도동,2019,584.178,84.8714,14,분
6079,송도동,2019,585.488,101.8637,30,분
6080,송도동,2019,591.012,84.8714,22,분
6081,송도동,2019,547.104,101.8637,2,분
6082,송도동,2019,595.982,84.7005,25,분
6083,송도동,2019,589.834,84.8714,32,분
6084,송도동,2019,604.129,84.7005,43,분
6085,송도동,2019,560.327,84.7005,3,분
6086,송도동,2019,604.247,84.7005,13,분
6087,송도동,2019,586.537,84.7005,17,분
6088,송도동,2019,598.048,84.7005,17,분
6089,송도동,2019,563.279,84.7005,3,분
6090,송도동,2019,598.344,84.7005,33,분
6091,송도동,2019,590.765,101.9864,27,분
6092,송도동,2019,591.012,84.8714,29,분
6093,송도동,2019,612.806,84.7005,41,분
6094,송도동,2019,585.356,84.8714,18,분
6095,송도동,2019,595.725,84.8714,41,분
6096,송도동,2019,605.841,84.7005,39,분
6097,송도동,2019,592.44,84.7005,18,분
6098,송도동,2019,596.903,84.8714,41,분
6099,송도동,2019,598.344,84.7005,36,분
6100,송도동,2019,598.903,101.9864,25,분
6101,송도동,2019,585.356,84.8714,15,분
6102,송도동,2019,612.806,84.7005,42,분
6103,송도동,2019,592.44,84.7005,10,분
6104,송도동,2019,591.398,101.725,35,분
6105,송도동,2019,595.982,84.7005,13,분
6106,송도동,2019,596.903,84.8714,42,분
6107,송도동,2019,594.855,84.9451,33,분
6108,송도동,2019,591.012,84.8714,38,분
6109,송도동,2019,599.672,84.8714,35,분
6110,송도동,2019,595.392,84.7005,20,분
6111,송도동,2019,592.838,84.8714,10,분
6112,송도동,2019,608.98,84.8714,41,분
6113,송도동,2019,595.982,84.7005,10,분
6114,송도동,2019,604.07,84.7005,31,분
6115,송도동,2019,579.587,101.9864,11,분
6116,송도동,2019,596.778,101.8637,44,분
6117,송도동,2019,585.121,84.8714,29,분
6118,송도동,2019,592.44,84.7005,25,분
6119,송도동,2019,598.494,84.8714,20,분
6120,송도동,2019,599.524,84.7005,19,분
6121,송도동,2019,602.237,101.9864,42,분
6122,송도동,2019,593.678,84.9451,30,분
6123,송도동,2019,562.098,84.7005,3,분
6124,송도동,2019,607.812,84.7005,32,분
6125,송도동,2019,610.032,84.7005,48,분
6126,송도동,2019,485.703,123.5322,7,분
6127,송도동,2019,651.238,84.6541,30,분
6128,송도동,2019,681.569,84.8146,23,분
6129,송도동,2019,705.271,99.98,11,분
6130,송도동,2019,624.135,99.98,6,분
6131,송도동,2019,628.603,99.92,4,분
6132,송도동,2019,644.515,84.96,7,분
6133,송도동,2019,628.555,84.96,27,분
6134,송도동,2019,530.049,84.96,1,분
6135,송도동,2019,663.058,84.97,18,분
6136,송도동,2019,696.999,84.96,19,분
6137,송도동,2019,669.704,99.98,17,분
6138,송도동,2019,699.965,84.96,26,분
6139,송도동,2019,627.672,84.96,11,분
6140,송도동,2019,621.149,84.97,5,분
6141,송도동,2019,718.535,99.92,29,분
6142,송도동,2019,642.338,99.98,6,분
6143,송도동,2019,695.504,84.96,31,분
6144,송도동,2019,599.459,84.96,5,분
6145,송도동,2019,579.449,84.96,8,분
6146,송도동,2019,669.536,99.92,34,분
6147,송도동,2019,567.526,84.96,3,분
6148,송도동,2019,674.082,84.96,18,분
6149,송도동,2019,677.813,84.96,20,분
6150,송도동,2019,599.27,84.97,7,분
6151,송도동,2019,699.141,84.96,28,분
6152,송도동,2019,673.929,84.96,18,분
6153,송도동,2019,662.32,99.92,29,분
6154,송도동,2019,697.858,99.92,20,분
6155,송도동,2019,668.891,84.96,18,분
6156,송도동,2019,598.61,99.98,4,분
6157,송도동,2019,642.997,84.96,9,분
6158,송도동,2019,576.815,84.97,3,분
6159,송도동,2019,605.155,84.97,5,분
6160,송도동,2019,586.841,84.96,4,분
6161,송도동,2019,523.361,84.97,2,분
6162,송도동,2019,691.584,84.96,28,분
6163,송도동,2019,583.792,84.96,3,분
6164,송도동,2019,575.742,84.96,3,분
6165,송도동,2019,575.742,84.96,3,분
6166,송도동,2019,662.182,84.96,16,분
6167,송도동,2019,545.88,84.96,2,분
6168,송도동,2019,687.996,84.97,8,분
6169,송도동,2019,652.425,84.96,21,분
6170,송도동,2019,605.99,84.97,3,분
6171,송도동,2019,660.381,84.96,26,분
6172,송도동,2019,598.163,84.93,27,분
6173,송도동,2019,624.832,84.93,12,분
6174,동춘동,2019,479.517,59.6183,13,분
6175,동춘동,2019,469.42,59.6183,15,분
6176,송도동,2019,580.094,84.7966,37,분
6177,송도동,2019,550.765,84.9999,22,분
6178,송도동,2019,567.53,84.9999,13,분
6179,송도동,2019,535.281,84.7966,8,분
6180,송도동,2019,519.327,95.8548,4,분
6181,송도동,2019,598.118,84.9999,14,분
6182,송도동,2019,558.188,95.8548,8,분
6183,송도동,2019,561.707,84.9999,7,분
6184,송도동,2019,600.471,84.9999,19,분
6185,송도동,2019,562.001,84.9999,6,분
6186,송도동,2019,591.06,84.9999,16,분
6187,송도동,2019,548.382,95.8548,5,분
6188,송도동,2019,520.001,84.9999,2,분
6189,송도동,2019,518.118,84.9999,1,분
6190,송도동,2019,597.783,84.7966,38,분
6191,송도동,2019,574.198,84.7966,33,분
6192,송도동,2019,601.412,84.9999,31,분
6193,송도동,2019,633.118,84.9999,29,분
6194,송도동,2019,607.295,84.9999,46,분
6195,송도동,2019,620.518,84.9999,40,분
6196,송도동,2019,557.614,95.8548,3,분
6197,송도동,2019,584.811,84.7966,43,분
6198,송도동,2019,574.942,84.9999,5,분
6199,송도동,2019,579.269,84.7966,28,분
6200,송도동,2019,552.492,95.8548,7,분
6201,송도동,2019,540.352,84.7966,10,분
6202,송도동,2019,557.295,84.9999,7,분
6203,송도동,2019,547.899,84.7966,5,분
6204,송도동,2019,636.707,84.9999,46,분
6205,송도동,2019,643.471,84.9999,42,분
6206,송도동,2019,602.854,84.7966,18,분
6207,송도동,2019,547.177,84.9999,8,분
6208,송도동,2019,619.06,84.9999,34,분
6209,송도동,2019,546.942,84.9999,4,분
6210,송도동,2019,601.412,84.9999,32,분
6211,송도동,2019,572.723,84.7966,8,분
6212,송도동,2019,625.177,84.9999,23,분
6213,송도동,2019,571.059,84.9999,21,분
6214,송도동,2019,602.824,84.9999,24,분
6215,송도동,2019,564.763,84.7966,8,분
6216,송도동,2019,585.177,84.9999,22,분
6217,송도동,2019,570.401,84.9999,30,분
6218,송도동,2019,574.236,84.9999,8,분
6219,송도동,2019,567.53,84.9999,18,분
6220,송도동,2019,578.118,84.9999,11,분
6221,송도동,2019,515.765,84.9999,1,분
6222,송도동,2019,595.992,84.8166,30,분
6223,송도동,2019,613.177,84.9999,42,분
6224,송도동,2019,557.295,84.9999,5,분
6225,송도동,2019,588.349,84.7966,8,분
6226,송도동,2019,577.488,95.8548,11,분
6227,송도동,2019,570.707,84.9999,8,분
6228,송도동,2019,567.577,95.8548,7,분
6229,송도동,2019,643.471,84.9999,45,분
6230,송도동,2019,626.354,84.9999,30,분
6231,송도동,2019,602.265,95.8548,19,분
6232,송도동,2019,594.883,84.9999,16,분
6233,송도동,2019,565.53,84.9999,6,분
6234,송도동,2019,553.707,84.9999,3,분
6235,송도동,2019,565.334,95.8548,43,분
6236,송도동,2019,589.648,84.9999,40,분
6237,송도동,2019,590.153,95.8548,33,분
6238,송도동,2019,579.295,84.9999,15,분
6239,송도동,2019,613.118,84.9999,28,분
6240,송도동,2019,544.001,84.9999,12,분
6241,송도동,2019,554.236,84.9999,9,분
6242,송도동,2019,550.707,84.9999,9,분
6243,송도동,2019,656.107,84.9999,49,분
6244,송도동,2019,630.471,84.9999,30,분
6245,송도동,2019,553.707,84.9999,3,분
6246,송도동,2019,642.837,95.8548,48,분
6247,송도동,2019,603.872,95.8548,35,분
6248,송도동,2019,619.871,84.9999,26,분
6249,송도동,2019,615.471,84.9999,11,분
6250,송도동,2019,600.471,84.9999,18,분
6251,송도동,2019,602.854,84.7966,21,분
6252,송도동,2019,584.942,84.9999,33,분
6253,송도동,2019,550.765,84.9999,1,분
6254,송도동,2019,636.942,84.9999,21,분
6255,송도동,2019,640.236,84.9999,49,분
6256,송도동,2019,588.042,84.7966,42,분
6257,송도동,2019,601.648,84.9999,17,분
6258,송도동,2019,582.453,84.7966,9,분
6259,송도동,2019,537.295,84.9999,5,분
6260,송도동,2019,601.412,84.9999,37,분
6261,송도동,2019,574.883,84.9999,4,분
6262,송도동,2019,559.295,84.9999,21,분
6263,송도동,2019,526.354,84.9999,1,분
6264,송도동,2019,639.871,84.9999,29,분
6265,송도동,2019,589.942,84.9999,7,분
6266,송도동,2019,564.589,84.9999,4,분
6267,송도동,2019,620.236,84.9999,31,분
6268,송도동,2019,628.799,84.7966,22,분
6269,송도동,2019,616.707,84.9999,34,분
6270,송도동,2019,589.882,84.7966,17,분
6271,송도동,2019,558.707,84.9999,3,분
6272,송도동,2019,612.236,84.9999,20,분
6273,송도동,2019,562.405,84.7966,32,분
6274,송도동,2019,597.783,84.7966,35,분
6275,송도동,2019,619.942,84.9999,33,분
6276,송도동,2019,614.561,84.8166,22,분
6277,송도동,2019,686.23,84.7966,45,분
6278,송도동,2019,592.615,95.8548,22,분
6279,송도동,2019,588.286,95.8548,47,분
6280,송도동,2019,606.354,84.9999,20,분
6281,송도동,2019,596.942,84.9999,17,분
6282,송도동,2019,576.942,84.9999,23,분
6283,송도동,2019,630.824,84.9999,37,분
6284,송도동,2019,621.555,95.8548,42,분
6285,송도동,2019,609.203,95.8548,15,분
6286,송도동,2019,602.824,84.9999,10,분
6287,송도동,2019,621.412,84.9999,46,분
6288,송도동,2019,594.493,95.8548,10,분
6289,송도동,2019,619.011,84.7966,34,분
6290,송도동,2019,601.412,84.9999,31,분
6291,송도동,2019,661.648,84.9999,23,분
6292,송도동,2019,653.177,84.9999,38,분
6293,송도동,2019,578.471,84.9999,5,분
6294,송도동,2019,594.589,84.9999,13,분
6295,송도동,2019,618.118,84.9999,18,분
6296,송도동,2019,650.824,84.9999,48,분
6297,송도동,2019,593.177,84.9999,39,분
6298,송도동,2019,567.53,84.9999,22,분
6299,송도동,2019,602.824,84.9999,28,분
6300,송도동,2019,587.524,84.7966,16,분
6301,송도동,2019,539.001,84.9999,1,분
6302,송도동,2019,574.942,84.9999,6,분
6303,송도동,2019,619.06,84.9999,36,분
6304,송도동,2019,589.295,84.9999,13,분
6305,송도동,2019,604.577,84.9999,14,분
6306,송도동,2019,605.343,95.8548,13,분
6307,송도동,2019,539.001,84.9999,29,분
6308,송도동,2019,610.213,84.7966,26,분
6309,송도동,2019,576.066,84.8166,6,분
6310,송도동,2019,657.001,84.9999,32,분
6311,송도동,2019,568.62,95.8548,6,분
6312,송도동,2019,746.12,84.6566,20,분
6313,송도동,2019,702.391,84.6566,29,분
6314,송도동,2019,830.378,84.6566,33,분
6315,송도동,2019,706.549,84.6566,15,분
6316,송도동,2019,616.604,84.7854,16,분
6317,송도동,2019,629.721,84.6566,2,분
6318,송도동,2019,550.805,84.9738,3,분
6319,송도동,2019,590.624,84.2262,9,분
6320,송도동,2019,593.343,74.8994,10,분
6321,송도동,2019,582.461,74.8994,3,분
6322,송도동,2019,584.44,84.202,9,분
6323,송도동,2019,596.913,84.9738,4,분
