,end_nm,base_date,exclusive_area,price_per_area,cnstr_year,floor,bld_type
15031,송도동,2020,95.81,955.015,2017,5,아파트
15032,송도동,2020,84.9,1018.846,2017,19,아파트
15033,송도동,2020,84.9,1042.403,2017,32,아파트
15034,송도동,2020,95.87,928.34,2017,19,아파트
15035,송도동,2020,59.89,1051.929,2017,10,아파트
15036,송도동,2020,59.98,948.65,2017,3,아파트
15037,송도동,2020,68.72,1076.834,2017,39,아파트
15038,송도동,2020,59.89,1085.323,2017,6,아파트
15039,송도동,2020,68.96,1044.084,2017,15,아파트
15040,송도동,2020,95.87,933.556,2017,32,아파트
15041,송도동,2020,84.94,1036.025,2017,17,아파트
15042,송도동,2020,84.9,1107.185,2017,33,아파트
15043,송도동,2020,84.9,883.392,2017,13,아파트
15044,송도동,2020,95.87,938.771,2017,9,아파트
15045,송도동,2020,68.72,1084.109,2017,6,아파트
15046,송도동,2020,84.94,1047.798,2017,8,아파트
15047,송도동,2020,59.89,1035.231,2017,2,아파트
15048,송도동,2020,59.98,1117.039,2017,28,아파트
15049,송도동,2020,84.94,1083.117,2017,10,아파트
15050,송도동,2020,84.9,1118.963,2017,42,아파트
15051,송도동,2020,59.89,1118.718,2017,35,아파트
15052,송도동,2020,84.94,1130.21,2017,22,아파트
15053,송도동,2020,84.9,1042.403,2017,24,아파트
15054,송도동,2020,95.81,981.108,2017,2,아파트
15055,송도동,2020,84.94,1071.344,2017,24,아파트
15056,송도동,2020,84.94,1036.025,2017,13,아파트
15057,송도동,2020,84.94,1058.394,2017,15,아파트
15058,송도동,2020,84.94,1058.394,2017,15,아파트
15059,송도동,2020,95.87,1043.079,2017,8,아파트
15060,송도동,2020,68.96,1116.589,2017,27,아파트
15061,송도동,2020,84.94,1112.55,2017,30,아파트
15062,송도동,2020,108.08,1008.512,2017,11,아파트
15063,송도동,2020,95.87,1136.956,2017,11,아파트
15064,송도동,2020,68.96,1099.188,2017,19,아파트
15065,송도동,2020,68.96,1080.336,2017,18,아파트
15066,송도동,2020,95.81,1106.356,2017,18,아파트
15067,송도동,2020,59.89,1183.837,2017,29,아파트
15068,송도동,2020,59.89,1148.773,2017,13,아파트
15069,송도동,2020,95.87,1095.233,2017,18,아파트
15070,송도동,2020,68.72,1055.006,2017,2,아파트
15071,송도동,2020,84.94,1165.529,2017,34,아파트
15072,송도동,2020,84.94,1118.437,2017,21,아파트
15073,송도동,2020,59.98,1133.711,2017,7,아파트
15074,송도동,2020,84.94,1118.437,2017,26,아파트
15075,송도동,2020,84.9,1130.742,2017,36,아파트
15076,송도동,2020,68.96,1167.343,2017,39,아파트
15077,송도동,2020,84.94,1112.55,2017,10,아파트
15078,송도동,2020,59.89,1163.8,2017,9,아파트
15079,송도동,2020,59.89,1202.204,2017,24,아파트
15080,송도동,2020,68.96,1160.093,2017,5,아파트
15081,송도동,2020,59.89,1247.287,2017,23,아파트
15082,송도동,2020,68.72,1193.248,2017,4,아파트
15083,송도동,2020,95.81,1148.106,2017,14,아파트
15084,송도동,2020,84.94,1259.713,2017,16,아파트
15085,송도동,2020,84.94,1259.713,2017,16,아파트
15086,송도동,2020,101.319,572.449,2011,14,아파트
15087,송도동,2020,101.132,573.508,2011,11,아파트
15088,송도동,2020,120.312,507.015,2011,3,아파트
15089,송도동,2020,118.459,548.713,2011,11,아파트
15090,송도동,2020,101.067,563.982,2011,30,아파트
15091,송도동,2020,101.132,520.112,2011,6,아파트
15092,송도동,2020,84.928,588.734,2011,4,아파트
15093,송도동,2020,84.928,588.734,2011,13,아파트
15094,송도동,2020,101.319,572.449,2011,18,아파트
15095,송도동,2020,84.928,559.297,2011,9,아파트
15096,송도동,2020,84.928,553.41,2011,4,아파트
15097,송도동,2020,117.941,589.278,2011,27,아파트
15098,송도동,2020,101.319,572.449,2011,7,아파트
15099,송도동,2020,101.132,583.396,2011,5,아파트
15100,송도동,2020,117.941,551.123,2011,22,아파트
15101,송도동,2020,84.928,588.734,2011,21,아파트
15102,송도동,2020,117.941,551.123,2011,25,아파트
15103,송도동,2020,101.319,587.254,2011,6,아파트
15104,송도동,2020,84.928,576.959,2011,11,아파트
15105,송도동,2020,117.941,593.517,2011,30,아파트
15106,송도동,2020,84.928,624.058,2011,15,아파트
15107,송도동,2020,117.941,551.123,2011,12,아파트
15108,송도동,2020,117.941,551.123,2011,12,아파트
15109,송도동,2020,84.928,600.509,2011,9,아파트
15110,송도동,2020,147.823,605.454,2011,24,아파트
15111,송도동,2020,84.928,587.557,2011,2,아파트
15112,송도동,2020,101.067,549.141,2011,9,아파트
15113,송도동,2020,116.316,514.976,2011,2,아파트
15114,송도동,2020,101.132,553.732,2011,3,아파트
15115,송도동,2020,101.067,573.877,2011,17,아파트
15116,송도동,2020,101.132,573.508,2011,9,아파트
15117,송도동,2020,117.941,568.081,2011,15,아파트
15118,송도동,2020,118.459,557.155,2011,18,아파트
15119,송도동,2020,84.928,559.297,2011,5,아파트
15120,송도동,2020,120.312,540.262,2011,7,아파트
15121,송도동,2020,101.319,630.681,2011,20,아파트
15122,송도동,2020,147.823,595.307,2011,19,아파트
15123,송도동,2020,117.941,559.602,2011,19,아파트
15124,송도동,2020,101.067,593.666,2011,8,아파트
15125,송도동,2020,118.459,574.038,2011,8,아파트
15126,송도동,2020,101.067,586.739,2011,22,아파트
15127,송도동,2020,116.316,541.628,2011,3,아파트
15128,송도동,2020,101.067,593.666,2011,17,아파트
15129,송도동,2020,147.823,537.129,2011,3,아파트
15130,송도동,2020,101.067,593.666,2011,13,아파트
15131,송도동,2020,101.067,593.666,2011,13,아파트
15132,송도동,2020,147.823,602.071,2011,8,아파트
15133,송도동,2020,101.319,592.189,2011,3,아파트
15134,송도동,2020,101.132,632.836,2011,11,아파트
15135,송도동,2020,120.312,610.912,2011,10,아파트
15136,송도동,2020,120.312,615.067,2011,11,아파트
15137,송도동,2020,118.459,633.13,2011,10,아파트
15138,송도동,2020,120.312,581.821,2011,3,아파트
15139,송도동,2020,101.132,583.396,2011,5,아파트
15140,송도동,2020,101.319,671.148,2011,16,아파트
15141,송도동,2020,147.823,608.836,2011,18,아파트
15142,송도동,2020,101.319,641.538,2011,8,아파트
15143,송도동,2020,120.312,587.639,2011,4,아파트
15144,송도동,2020,101.319,641.538,2011,19,아파트
15145,송도동,2020,117.941,601.996,2011,22,아파트
15146,송도동,2020,84.928,587.557,2011,2,아파트
15147,송도동,2020,118.459,616.247,2011,22,아파트
15148,송도동,2020,147.823,635.896,2011,23,아파트
15149,송도동,2020,116.316,619.003,2011,13,아파트
15150,송도동,2020,116.316,653.392,2011,9,아파트
15151,송도동,2020,147.823,625.748,2011,19,아파트
15152,송도동,2020,147.823,581.777,2011,7,아파트
15153,송도동,2020,84.928,705.303,2011,12,아파트
15154,송도동,2020,118.459,675.339,2011,17,아파트
15155,송도동,2020,116.316,601.809,2011,5,아파트
15156,송도동,2020,118.459,607.805,2011,2,아파트
15157,송도동,2020,117.941,635.911,2011,14,아파트
15158,송도동,2020,117.941,674.066,2011,28,아파트
15159,송도동,2020,101.067,670.842,2011,30,아파트
15160,송도동,2020,101.067,675.789,2011,25,아파트
15161,송도동,2020,147.823,607.483,2011,5,아파트
15162,송도동,2020,101.319,690.887,2011,11,아파트
15163,송도동,2020,84.928,682.931,2011,2,아파트
15164,송도동,2020,101.319,707.666,2011,8,아파트
15165,송도동,2020,101.067,702.504,2011,32,아파트
15166,송도동,2020,118.459,614.559,2011,3,아파트
15167,송도동,2020,117.941,644.39,2011,6,아파트
15168,송도동,2020,117.941,644.39,2011,6,아파트
15169,송도동,2020,117.941,703.742,2011,17,아파트
15170,송도동,2020,147.823,710.309,2011,29,아파트
15171,송도동,2020,101.067,687.663,2011,15,아파트
15172,송도동,2020,101.067,667.874,2011,29,아파트
15173,송도동,2020,120.312,685.717,2011,8,아파트
15174,송도동,2020,147.823,662.279,2011,9,아파트
15175,송도동,2020,147.823,696.779,2011,22,아파트
15176,송도동,2020,101.319,764.911,2011,9,아파트
15177,송도동,2020,116.316,700.677,2011,12,아파트
15178,송도동,2020,84.928,694.706,2011,21,아파트
15179,송도동,2020,117.941,685.088,2011,24,아파트
15180,송도동,2020,118.459,708.262,2011,12,아파트
15181,송도동,2020,101.067,677.768,2011,23,아파트
15182,송도동,2020,120.312,664.938,2011,6,아파트
15183,송도동,2020,117.941,675.762,2011,6,아파트
15184,송도동,2020,116.316,726.469,2011,11,아파트
15185,송도동,2020,101.067,702.504,2011,21,아파트
15186,송도동,2020,101.067,692.61,2011,13,아파트
15187,송도동,2020,120.312,756.367,2011,10,아파트
15188,송도동,2020,118.459,776.64,2011,31,아파트
15189,송도동,2020,120.312,590.132,2011,3,아파트
15190,송도동,2020,101.454,551.974,2011,19,아파트
15191,송도동,2020,84.837,536.323,2011,9,아파트
15192,송도동,2020,84.721,534.106,2011,2,아파트
15193,송도동,2020,84.837,530.429,2011,3,아파트
15194,송도동,2020,84.721,542.959,2011,3,아파트
15195,송도동,2020,84.721,578.369,2011,11,아파트
15196,송도동,2020,84.837,588.187,2011,17,아파트
15197,송도동,2020,84.837,612.94,2011,6,아파트
15198,송도동,2020,84.837,589.365,2011,11,아파트
15199,송도동,2020,101.965,519.786,2011,3,아파트
15200,송도동,2020,84.837,601.153,2011,20,아파트
15201,송도동,2020,101.965,588.437,2011,8,아파트
15202,송도동,2020,101.454,561.831,2011,24,아파트
15203,송도동,2020,101.965,548.227,2011,6,아파트
15204,송도동,2020,84.721,566.566,2011,2,아파트
15205,송도동,2020,116.317,558.818,2011,11,아파트
15206,송도동,2020,101.454,532.261,2011,2,아파트
15207,송도동,2020,101.454,591.401,2011,6,아파트
15208,송도동,2020,84.837,624.727,2011,24,아파트
15209,송도동,2020,116.317,584.609,2011,17,아파트
15210,송도동,2020,116.317,532.166,2011,3,아파트
15211,송도동,2020,101.454,640.684,2011,10,아파트
15212,송도동,2020,101.454,561.831,2011,5,아파트
15213,송도동,2020,101.454,568.238,2011,15,아파트
15214,송도동,2020,116.317,541.623,2011,6,아파트
15215,송도동,2020,84.837,610.583,2011,18,아파트
15216,송도동,2020,84.721,690.502,2011,10,아파트
15217,송도동,2020,84.837,671.877,2011,12,아파트
15218,송도동,2020,116.317,570.854,2011,8,아파트
15219,송도동,2020,116.317,627.595,2011,12,아파트
15220,송도동,2020,101.965,720.836,2011,24,아파트
15221,송도동,2020,134.305,584.491,2011,11,아파트
15222,송도동,2020,101.965,671.799,2011,10,아파트
15223,송도동,2020,101.454,685.04,2011,22,아파트
15224,송도동,2020,116.317,627.595,2011,10,아파트
15225,송도동,2020,84.837,677.77,2011,7,아파트
15226,송도동,2020,84.837,701.345,2011,21,아파트
15227,송도동,2020,101.454,665.326,2011,4,아파트
15228,송도동,2020,84.837,701.345,2011,21,아파트
15229,송도동,2020,116.317,679.178,2011,13,아파트
15230,송도동,2020,84.721,728.273,2011,3,아파트
15231,송도동,2020,84.837,730.813,2011,16,아파트
15232,송도동,2020,101.454,670.254,2011,12,아파트
15233,송도동,2020,101.454,689.968,2011,18,아파트
15234,송도동,2020,101.965,673.761,2011,14,아파트
15235,송도동,2020,101.965,715.932,2011,14,아파트
15236,송도동,2020,84.837,648.302,2011,2,아파트
15237,송도동,2020,101.965,706.125,2011,20,아파트
15238,송도동,2020,101.454,680.111,2011,16,아파트
15239,송도동,2020,84.721,708.207,2011,9,아파트
15240,송도동,2020,101.454,724.466,2011,14,아파트
15241,송도동,2020,84.837,739.064,2011,14,아파트
15242,송도동,2020,116.317,722.164,2011,7,아파트
15243,송도동,2020,116.317,747.956,2011,16,아파트
15244,송도동,2020,101.454,754.036,2011,11,아파트
15245,송도동,2020,116.317,679.178,2011,19,아파트
15246,송도동,2020,84.837,717.847,2011,21,아파트
15247,송도동,2020,84.837,719.026,2011,24,아파트
15248,송도동,2020,134.305,632.888,2011,6,아파트
15249,송도동,2020,134.305,594.17,2011,4,아파트
15250,송도동,2020,116.317,773.748,2011,24,아파트
15251,송도동,2020,101.454,739.251,2011,11,아파트
15252,송도동,2020,134.305,658.948,2011,11,아파트
15253,송도동,2020,118.7895,547.186,2012,25,아파트
15254,송도동,2020,99.8516,515.765,2012,2,아파트
15255,송도동,2020,118.7895,575.808,2012,27,아파트
15256,송도동,2020,120.0626,583.029,2012,34,아파트
15257,송도동,2020,99.8516,550.817,2012,16,아파트
15258,송도동,2020,99.8516,550.317,2012,25,아파트
15259,송도동,2020,84.919,606.46,2012,9,아파트
15260,송도동,2020,84.919,624.124,2012,13,아파트
15261,송도동,2020,84.8786,589.077,2012,17,아파트
15262,송도동,2020,84.8786,564.335,2012,8,아파트
15263,송도동,2020,84.919,624.124,2012,14,아파트
15264,송도동,2020,84.8786,565.514,2012,15,아파트
15265,송도동,2020,84.919,565.245,2012,4,아파트
15266,송도동,2020,84.919,624.124,2012,11,아파트
15267,송도동,2020,84.8786,571.404,2012,25,아파트
15268,송도동,2020,84.8786,570.226,2012,3,아파트
15269,송도동,2020,118.7895,585.069,2012,22,아파트
15270,송도동,2020,84.919,624.124,2012,11,아파트
15271,송도동,2020,84.919,657.097,2012,7,아파트
15272,송도동,2020,151.6007,593.665,2012,24,아파트
15273,송도동,2020,116.472,540.903,2012,5,아파트
15274,송도동,2020,92.8582,581.532,2012,3,아파트
15275,송도동,2020,119.4815,560.756,2012,4,아파트
15276,송도동,2020,84.8786,636.203,2012,31,아파트
15277,송도동,2020,120.0626,583.029,2012,23,아파트
15278,송도동,2020,120.0626,599.687,2012,27,아파트
15279,송도동,2020,99.8516,620.921,2012,24,아파트
15280,송도동,2020,151.6007,580.472,2012,14,아파트
15281,송도동,2020,151.6007,580.472,2012,14,아파트
15282,송도동,2020,84.8786,647.984,2012,14,아파트
15283,송도동,2020,151.6007,587.069,2012,18,아파트
15284,송도동,2020,84.8786,636.203,2012,16,아파트
15285,송도동,2020,114.7704,627.339,2012,13,아파트
15286,송도동,2020,84.8786,695.11,2012,26,아파트
15287,송도동,2020,84.919,694.78,2012,8,아파트
15288,송도동,2020,118.7895,614.532,2012,9,아파트
15289,송도동,2020,99.8516,620.921,2012,15,아파트
15290,송도동,2020,118.7895,665.042,2012,16,아파트
15291,송도동,2020,84.919,681.826,2012,8,아파트
15292,송도동,2020,151.6007,573.876,2012,18,아파트
15293,송도동,2020,84.919,706.438,2012,11,아파트
15294,송도동,2020,119.4815,573.311,2012,2,아파트
15295,송도동,2020,151.6007,613.454,2012,19,아파트
15296,송도동,2020,119.4815,610.973,2012,4,아파트
15297,송도동,2020,120.0626,620.51,2012,13,아파트
15298,송도동,2020,119.4815,652.821,2012,5,아파트
15299,송도동,2020,120.0626,643.831,2012,18,아파트
15300,송도동,2020,151.6007,639.839,2012,17,아파트
15301,송도동,2020,119.4815,610.973,2012,3,아파트
15302,송도동,2020,119.4815,610.973,2012,2,아파트
15303,송도동,2020,114.7704,622.983,2012,4,아파트
15304,송도동,2020,114.7704,662.192,2012,4,아파트
15305,송도동,2020,84.919,765.435,2012,14,아파트
15306,송도동,2020,114.7704,697.044,2012,6,아파트
15307,송도동,2020,118.7895,647.364,2012,6,아파트
15308,송도동,2020,84.8786,718.673,2012,8,아파트
15309,송도동,2020,118.7895,732.388,2012,30,아파트
15310,송도동,2020,99.8516,669.994,2012,28,아파트
15311,송도동,2020,84.919,757.192,2012,5,아파트
15312,송도동,2020,119.4815,661.19,2012,5,아파트
15313,송도동,2020,151.6007,643.137,2012,13,아파트
15314,송도동,2020,84.919,759.547,2012,4,아파트
15315,송도동,2020,84.919,753.659,2012,7,아파트
15316,송도동,2020,119.4815,661.19,2012,3,아파트
15317,송도동,2020,150.0547,599.115,2012,4,아파트
15318,송도동,2020,120.0626,707.964,2012,31,아파트
15319,송도동,2020,84.919,759.547,2012,8,아파트
15320,송도동,2020,84.919,759.547,2012,8,아파트
15321,송도동,2020,84.8786,706.892,2012,13,아파트
15322,송도동,2020,84.8786,758.731,2012,20,아파트
15323,송도동,2020,99.8516,670.996,2012,7,아파트
15324,송도동,2020,84.9711,784.973,2012,33,아파트
15325,송도동,2020,120.0626,633.003,2012,7,아파트
15326,송도동,2020,99.8516,761.13,2012,13,아파트
15327,송도동,2020,84.8786,765.8,2012,27,아파트
15328,송도동,2020,119.4815,682.114,2012,8,아파트
15329,송도동,2020,84.8786,824.707,2012,16,아파트
15330,송도동,2020,119.4815,717.266,2012,8,아파트
15331,송도동,2020,119.4815,769.994,2012,12,아파트
15332,송도동,2020,120.0626,707.964,2012,11,아파트
15333,송도동,2020,84.9841,976.653,2015,35,아파트
15334,송도동,2020,84.9238,1047.998,2015,28,아파트
15335,송도동,2020,96.934,915.571,2015,9,아파트
15336,송도동,2020,84.9238,817.203,2015,21,아파트
15337,송도동,2020,96.934,918.15,2015,9,아파트
15338,송도동,2020,96.934,928.467,2015,12,아파트
15339,송도동,2020,84.9238,800.718,2015,5,아파트
15340,송도동,2020,143.6803,1134.463,2015,41,아파트
15341,송도동,2020,84.9238,1047.998,2015,14,아파트
15342,송도동,2020,84.9238,1058.596,2015,26,아파트
15343,송도동,2020,84.9841,988.42,2015,11,아파트
15344,송도동,2020,96.934,882.043,2015,5,아파트
15345,송도동,2020,84.9238,1059.774,2015,29,아파트
15346,송도동,2020,84.9238,800.718,2015,8,아파트
15347,송도동,2020,96.934,887.202,2015,3,아파트
15348,송도동,2020,96.934,887.202,2015,3,아파트
15349,송도동,2020,96.934,907.834,2015,8,아파트
15350,송도동,2020,96.934,974.89,2015,11,아파트
15351,송도동,2020,84.9238,1059.774,2015,37,아파트
15352,송도동,2020,84.9238,912.583,2015,9,아파트
15353,송도동,2020,96.934,1237.956,2015,24,아파트
15354,송도동,2020,143.6803,1043.984,2015,19,아파트
15355,송도동,2020,84.9238,1047.998,2015,20,아파트
15356,송도동,2020,96.934,1071.863,2015,21,아파트
15357,송도동,2020,96.934,969.732,2015,9,아파트
15358,송도동,2020,96.934,1083.211,2015,25,아파트
15359,송도동,2020,96.934,1093.528,2015,28,아파트
15360,송도동,2020,84.9238,1000.897,2015,11,아파트
15361,송도동,2020,84.9238,1177.526,2015,38,아파트
15362,송도동,2020,143.6803,1009.185,2015,20,아파트
15363,송도동,2020,96.934,1263.746,2015,27,아파트
15364,송도동,2020,64.168,701.284,2018,46,아파트
15365,송도동,2020,101.1204,820.804,2018,39,아파트
15366,송도동,2020,84.4661,668.907,2018,12,아파트
15367,송도동,2020,84.0784,618.47,2018,5,아파트
15368,송도동,2020,84.4661,745.861,2018,23,아파트
15369,송도동,2020,72.517,786.023,2018,42,아파트
15370,송도동,2020,133.3247,847.555,2018,47,아파트
15371,송도동,2020,64.168,810.373,2018,14,아파트
15372,송도동,2020,64.168,701.284,2018,9,아파트
15373,송도동,2020,72.517,774.991,2018,34,아파트
15374,송도동,2020,72.517,799.812,2018,14,아파트
15375,송도동,2020,84.4661,864.252,2018,22,아파트
15376,송도동,2020,72.517,813.602,2018,30,아파트
15377,송도동,2020,84.0784,701.726,2018,39,아파트
15378,송도동,2020,72.517,824.634,2018,42,아파트
15379,송도동,2020,84.4661,850.045,2018,35,아파트
15380,송도동,2020,84.4661,850.045,2018,35,아파트
15381,송도동,2020,84.4661,769.539,2018,40,아파트
15382,송도동,2020,84.4661,828.735,2018,39,아파트
15383,송도동,2020,101.6035,856.27,2018,33,아파트
15384,송도동,2020,84.0784,808.769,2018,35,아파트
15385,송도동,2020,72.517,917.026,2018,30,아파트
15386,송도동,2020,84.4661,855.965,2018,41,아파트
15387,송도동,2020,72.517,889.447,2018,26,아파트
15388,송도동,2020,64.168,794.789,2018,18,아파트
15389,송도동,2020,101.6035,787.374,2018,34,아파트
15390,송도동,2020,84.4661,864.252,2018,6,아파트
15391,송도동,2020,64.168,810.373,2018,30,아파트
15392,송도동,2020,84.0784,826.609,2018,5,아파트
15393,송도동,2020,84.0784,880.131,2018,40,아파트
15394,송도동,2020,64.168,880.501,2018,36,아파트
15395,송도동,2020,84.4661,887.93,2018,45,아파트
15396,송도동,2020,64.168,849.333,2018,29,아파트
15397,송도동,2020,64.168,857.125,2018,43,아파트
15398,송도동,2020,84.4661,935.286,2018,36,아파트
15399,송도동,2020,64.168,810.373,2018,6,아파트
15400,송도동,2020,101.1204,988.92,2018,45,아파트
15401,송도동,2020,72.517,875.657,2018,43,아파트
15402,송도동,2020,64.168,903.877,2018,40,아파트
15403,송도동,2020,84.4661,870.172,2018,25,아파트
15404,송도동,2020,84.4661,882.011,2018,29,아파트
15405,송도동,2020,84.0784,654.151,2018,6,아파트
15406,송도동,2020,72.517,903.236,2018,19,아파트
15407,송도동,2020,84.4661,947.126,2018,43,아파트
15408,송도동,2020,84.4661,947.126,2018,39,아파트
15409,송도동,2020,72.517,930.816,2018,26,아파트
15410,송도동,2020,84.4661,887.93,2018,28,아파트
15411,송도동,2020,84.4661,834.654,2018,35,아파트
15412,송도동,2020,84.98,706.048,2015,41,아파트
15413,송도동,2020,114.95,504.567,2015,22,아파트
15414,송도동,2020,84.98,726.053,2015,35,아파트
15415,송도동,2020,84.98,760.179,2015,29,아파트
15416,송도동,2020,114.95,646.368,2015,4,아파트
15417,송도동,2020,84.98,757.825,2015,45,아파트
15418,송도동,2020,84.98,741.351,2015,26,아파트
15419,송도동,2020,106.78,702.379,2015,9,아파트
15420,송도동,2020,106.78,794.156,2015,41,아파트
15421,송도동,2020,114.95,648.108,2015,11,아파트
15422,송도동,2020,84.98,770.77,2015,32,아파트
15423,송도동,2020,106.78,796.029,2015,26,아파트
15424,송도동,2020,114.95,688.995,2015,15,아파트
15425,송도동,2020,114.95,722.053,2015,21,아파트
15426,송도동,2020,84.98,746.646,2015,24,아파트
15427,송도동,2020,84.98,800.188,2015,32,아파트
15428,송도동,2020,84.98,706.048,2015,28,아파트
15429,송도동,2020,106.78,730.474,2015,34,아파트
15430,송도동,2020,84.98,670.746,2015,28,아파트
15431,송도동,2020,106.78,796.029,2015,30,아파트
15432,송도동,2020,114.95,809.047,2015,42,아파트
15433,송도동,2020,84.98,735.467,2015,45,아파트
15434,송도동,2020,84.98,753.118,2015,47,아파트
15435,송도동,2020,84.97,694.363,2015,5,아파트
15436,송도동,2020,84.98,764.886,2015,36,아파트
15437,송도동,2020,84.98,741.351,2015,36,아파트
15438,송도동,2020,84.98,823.723,2015,52,아파트
15439,송도동,2020,84.99,756.56,2015,4,아파트
15440,송도동,2020,84.98,764.886,2015,44,아파트
15441,송도동,2020,84.98,717.816,2015,48,아파트
15442,송도동,2020,114.95,704.654,2015,9,아파트
15443,송도동,2020,106.78,749.204,2015,9,아파트
15444,송도동,2020,106.78,840.045,2015,37,아파트
15445,송도동,2020,84.97,847.358,2015,43,아파트
15446,송도동,2020,114.95,695.955,2015,17,아파트
15447,송도동,2020,114.95,713.354,2015,22,아파트
15448,송도동,2020,114.95,743.802,2015,26,아파트
15449,송도동,2020,84.97,882.664,2015,45,아파트
15450,송도동,2020,106.78,791.347,2015,28,아파트
15451,송도동,2020,84.98,735.467,2015,18,아파트
15452,송도동,2020,84.98,741.351,2015,30,아파트
15453,송도동,2020,84.98,822.546,2015,35,아파트
15454,송도동,2020,84.97,823.82,2015,45,아파트
15455,송도동,2020,114.95,800.348,2015,24,아파트
15456,송도동,2020,84.98,882.561,2015,29,아파트
15457,송도동,2020,84.98,764.886,2015,10,아파트
15458,송도동,2020,84.98,764.886,2015,29,아파트
15459,송도동,2020,84.99,741.264,2015,5,아파트
15460,송도동,2020,106.78,777.299,2015,25,아파트
15461,송도동,2020,114.95,729.013,2015,8,아파트
15462,송도동,2020,114.95,765.55,2015,49,아파트
15463,송도동,2020,106.78,838.172,2015,42,아파트
15464,송도동,2020,114.95,735.102,2015,11,아파트
15465,송도동,2020,84.98,776.653,2015,34,아파트
15466,송도동,2020,84.98,829.607,2015,52,아파트
15467,송도동,2020,84.97,764.976,2015,5,아파트
15468,송도동,2020,106.78,889.68,2015,47,아파트
15469,송도동,2020,106.78,791.347,2015,28,아파트
15470,송도동,2020,114.95,717.703,2015,10,아파트
15471,송도동,2020,106.78,936.505,2015,52,아파트
15472,송도동,2020,106.78,794.156,2015,10,아파트
15473,송도동,2020,84.98,847.258,2015,50,아파트
15474,송도동,2020,114.95,854.284,2015,35,아파트
15475,송도동,2020,114.95,756.851,2015,25,아파트
15476,송도동,2020,106.78,917.775,2015,32,아파트
15477,송도동,2020,114.95,739.452,2015,26,아파트
15478,송도동,2020,114.95,743.802,2015,13,아파트
15479,송도동,2020,84.98,817.839,2015,33,아파트
15480,송도동,2020,114.95,800.348,2015,26,아파트
15481,송도동,2020,114.95,861.244,2015,41,아파트
15482,송도동,2020,84.98,817.839,2015,10,아파트
15483,송도동,2020,84.98,974.347,2015,51,아파트
15484,송도동,2020,84.98,870.793,2015,52,아파트
15485,송도동,2020,136.91,1139.435,2015,58,아파트
15486,송도동,2020,114.95,823.836,2015,17,아파트
15487,송도동,2020,106.78,880.315,2015,16,아파트
15488,송도동,2020,106.78,794.156,2015,14,아파트
15489,송도동,2020,114.95,778.599,2015,10,아파트
15490,송도동,2020,84.97,917.971,2015,37,아파트
15491,송도동,2020,84.97,917.971,2015,37,아파트
15492,송도동,2020,84.97,912.087,2015,35,아파트
15493,송도동,2020,129.83,947.393,2015,54,아파트
15494,송도동,2020,84.98,782.537,2015,34,아파트
15495,송도동,2020,106.78,868.14,2015,16,아파트
15496,송도동,2020,84.98,797.835,2015,24,아파트
15497,송도동,2020,114.95,769.9,2015,7,아파트
15498,송도동,2020,114.95,826.446,2015,49,아파트
15499,송도동,2020,84.97,617.865,2015,50,아파트
15500,송도동,2020,84.98,870.793,2015,41,아파트
15501,송도동,2020,84.98,755.472,2015,16,아파트
15502,송도동,2020,106.78,936.505,2015,46,아파트
15503,송도동,2020,84.98,806.072,2015,45,아파트
15504,송도동,2020,84.98,859.026,2015,16,아파트
15505,송도동,2020,114.95,852.545,2015,15,아파트
15506,송도동,2020,84.98,1000.235,2015,28,아파트
15507,송도동,2020,114.95,782.949,2015,28,아파트
15508,송도동,2020,84.98,976.7,2015,33,아파트
15509,송도동,2020,106.78,889.68,2015,22,아파트
15510,송도동,2020,84.98,1047.305,2015,39,아파트
15511,송도동,2020,84.98,811.956,2015,22,아파트
15512,송도동,2020,106.78,833.489,2015,26,아파트
15513,송도동,2020,84.98,823.723,2015,15,아파트
15514,송도동,2020,84.98,847.258,2015,17,아파트
15515,송도동,2020,84.97,876.78,2015,52,아파트
15516,송도동,2020,84.98,911.979,2015,51,아파트
15517,송도동,2020,84.98,759.002,2015,6,아파트
15518,송도동,2020,84.98,588.374,2015,47,아파트
15519,송도동,2020,84.98,900.212,2015,45,아파트
15520,송도동,2020,59.978,700.257,2016,16,아파트
15521,송도동,2020,72.253,712.773,2016,10,아파트
15522,송도동,2020,84.517,739.496,2016,35,아파트
15523,송도동,2020,72.217,685.434,2016,41,아파트
15524,송도동,2020,72.217,706.205,2016,33,아파트
15525,송도동,2020,59.941,734.055,2016,20,아파트
15526,송도동,2020,72.217,664.663,2016,15,아파트
15527,송도동,2020,59.978,708.593,2016,10,아파트
15528,송도동,2020,72.217,732.515,2016,37,아파트
15529,송도동,2020,84.852,754.254,2016,16,아파트
15530,송도동,2020,59.941,742.397,2016,21,아파트
15531,송도동,2020,59.978,750.275,2016,32,아파트
15532,송도동,2020,59.859,668.237,2016,28,아파트
15533,송도동,2020,84.852,751.897,2016,29,아파트
15534,송도동,2020,84.852,777.825,2016,38,아파트
15535,송도동,2020,59.978,716.93,2016,24,아파트
15536,송도동,2020,59.941,700.689,2016,8,아파트
15537,송도동,2020,59.941,730.719,2016,10,아파트
15538,송도동,2020,72.217,671.587,2016,12,아파트
15539,송도동,2020,72.253,719.693,2016,7,아파트
15540,송도동,2020,59.941,700.689,2016,4,아파트
