,end_nm,base_date,deposit_per_area,exclusive_area,cnstr_year,floor,type
21026,동춘동,2020,260.23421078971074,99.91,1993,2.0,아파트
21027,동춘동,2020,384.8728246318608,59.76,1995,12.0,아파트
21028,동춘동,2020,334.67202141900935,59.76,1995,7.0,아파트
21029,동춘동,2020,384.8728246318608,59.76,1995,3.0,아파트
21030,동춘동,2020,334.67202141900935,59.76,1995,2.0,아파트
21031,동춘동,2020,368.1392235609103,59.76,1995,10.0,아파트
21032,동춘동,2020,224.10945977824957,84.78,1994,4.0,아파트
21033,동춘동,2020,289.92710404241217,120.72,1994,14.0,아파트
21034,동춘동,2020,248.5089463220676,120.72,1994,8.0,아파트
21035,동춘동,2020,240.22531477799868,120.72,1994,9.0,아파트
21036,동춘동,2020,231.94168323392975,120.72,1994,7.0,아파트
21037,동춘동,2020,264.783759929391,101.97,1993,3.0,아파트
21038,동춘동,2020,223.59517505148574,84.975,1995,4.0,아파트
21039,동춘동,2020,258.89967637540457,84.975,1995,10.0,아파트
21040,동춘동,2020,363.7566137566138,45.36,1993,6.0,아파트
21041,동춘동,2020,352.7336860670194,45.36,1993,5.0,아파트
21042,동춘동,2020,320.5889337449537,84.22,1993,10.0,아파트
21043,동춘동,2020,352.7336860670194,45.36,1993,5.0,아파트
21044,동춘동,2020,363.7566137566138,45.36,1993,9.0,아파트
21045,동춘동,2020,280.2184754215151,84.22,1993,7.0,아파트
21046,동춘동,2020,320.5889337449537,84.22,1993,9.0,아파트
21047,동춘동,2020,237.2479240806643,84.3,1993,5.0,아파트
21048,동춘동,2020,237.2479240806643,84.3,1993,1.0,아파트
21049,동춘동,2020,291.69181251257294,99.42,1994,6.0,아파트
21050,동춘동,2020,251.5435627715527,131.19,1994,2.0,아파트
21051,동춘동,2020,228.675966155957,131.19,1994,2.0,아파트
21052,동춘동,2020,292.59509340535675,88.86,1994,9.0,아파트
21053,동춘동,2020,239.80815347721824,133.44,1994,5.0,아파트
21054,동춘동,2020,315.1024082826919,88.86,1994,9.0,아파트
21055,동춘동,2020,303.8487508440243,88.86,1994,21.0,아파트
21056,동춘동,2020,253.03048134635753,84.97,1994,2.0,아파트
21057,동춘동,2020,276.4774722059684,68.36,1994,4.0,아파트
21058,동춘동,2020,258.91491114511007,84.97,1994,4.0,아파트
21059,동춘동,2020,200.07061315758503,84.97,1994,5.0,아파트
21060,동춘동,2020,277.94031597425396,68.36,1994,5.0,아파트
21061,동춘동,2020,307.1971913399649,68.36,1994,5.0,아파트
21062,동춘동,2020,258.91491114511007,84.97,1994,1.0,아파트
21063,동춘동,2020,292.5687536571094,68.36,1994,1.0,아파트
21064,동춘동,2020,292.5687536571094,68.36,1994,1.0,아파트
21065,동춘동,2020,247.14605154760505,84.97,1994,1.0,아파트
21066,동춘동,2020,258.91491114511007,84.97,1994,4.0,아파트
21067,동춘동,2020,276.56820054136756,84.97,1994,2.0,아파트
21068,동춘동,2020,270.683770742615,84.97,1994,1.0,아파트
21069,동춘동,2020,274.83313702394975,101.88,1993,5.0,아파트
21070,동춘동,2020,294.22148993762505,84.97,1993,3.0,아파트
21071,동춘동,2020,305.99034953513006,84.97,1993,5.0,아파트
21072,동춘동,2020,258.91491114511007,84.97,1993,2.0,아파트
21073,동춘동,2020,282.45263034012004,84.97,1993,1.0,아파트
21074,동춘동,2020,294.22148993762505,84.97,1993,4.0,아파트
21075,동춘동,2020,258.91491114511007,84.97,1993,4.0,아파트
21076,선학동,2020,294.4640753828033,84.9,1992,6.0,아파트
21077,선학동,2020,242.5174494262392,84.53,1992,6.0,아파트
21078,선학동,2020,260.2626286525494,84.53,1992,18.0,아파트
21079,선학동,2020,236.96682464454975,84.4,1992,1.0,아파트
21080,선학동,2020,267.6659528907923,84.06,1992,6.0,아파트
21081,선학동,2020,272.5118483412322,84.4,1992,9.0,아파트
21082,선학동,2020,272.5118483412322,84.4,1992,9.0,아파트
21083,선학동,2020,273.6140851772543,84.06,1992,8.0,아파트
21084,선학동,2020,201.92606399502952,64.38,1991,5.0,아파트
21085,선학동,2020,194.82819695359547,84.69,1991,2.0,아파트
21086,선학동,2020,194.15967691829763,64.38,1991,4.0,아파트
21087,송도동,2020,425.1592221286872,70.5618,2018,35.0,아파트
21088,송도동,2020,296.15133570175425,84.4163,2018,30.0,아파트
21089,송도동,2020,396.8152739867747,70.5618,2018,7.0,아파트
21090,송도동,2020,283.4394814191248,70.5618,2018,31.0,아파트
21091,송도동,2020,396.8152739867747,70.5618,2018,31.0,아파트
21092,송도동,2020,425.1592221286872,70.5618,2018,35.0,아파트
21093,송도동,2020,453.50317027059964,70.5618,2018,32.0,아파트
21094,송도동,2020,427.1490223270794,70.2331,2018,13.0,아파트
21095,송도동,2020,425.1592221286872,70.5618,2018,29.0,아파트
21096,송도동,2020,425.1592221286872,70.5618,2018,16.0,아파트
21097,송도동,2020,355.9575186058995,70.2331,2018,9.0,아파트
21098,송도동,2020,415.41153039981583,84.2538,2018,27.0,아파트
21099,송도동,2020,379.07370969824547,84.4163,2018,5.0,아파트
21100,송도동,2020,415.41153039981583,84.2538,2018,11.0,아파트
21101,송도동,2020,274.1716100638784,84.2538,2018,25.0,아파트
21102,송도동,2020,473.84213712280683,84.4163,2018,22.0,아파트
21103,송도동,2020,426.2417131506935,70.3826,2018,35.0,아파트
21104,송도동,2020,427.1490223270794,70.2331,2018,31.0,아파트
21105,송도동,2020,450.1500302666665,84.4163,2018,17.0,아파트
21106,송도동,2020,426.4579234105261,84.4163,2018,31.0,아파트
21107,송도동,2020,240.92355920625607,70.5618,2018,33.0,아파트
21108,송도동,2020,427.1490223270794,70.2331,2018,31.0,아파트
21109,송도동,2020,269.2675073481685,70.5618,2018,17.0,아파트
21110,송도동,2020,469.8639245597874,70.2331,2018,29.0,아파트
21111,송도동,2020,238.08916439206482,70.5618,2018,14.0,아파트
21112,송도동,2020,425.1592221286872,70.5618,2018,14.0,아파트
21113,송도동,2020,297.611455490081,70.5618,2018,33.0,아파트
21114,송도동,2020,426.2417131506935,70.3826,2018,7.0,아파트
21115,송도동,2020,426.2417131506935,70.3826,2018,28.0,아파트
21116,송도동,2020,223.7768994041141,70.3826,2018,3.0,아파트
21117,송도동,2020,414.61186998245597,84.4163,2018,9.0,아파트
21118,송도동,2020,418.07323509320906,70.5618,2018,28.0,아파트
21119,송도동,2020,418.07323509320906,70.5618,2018,28.0,아파트
21120,송도동,2020,390.9197631263156,84.4163,2018,17.0,아파트
21121,송도동,2020,455.6256238155514,70.2331,2018,20.0,아파트
21122,송도동,2020,426.4579234105261,84.4163,2018,12.0,아파트
21123,송도동,2020,426.4579234105261,84.4163,2018,12.0,아파트
21124,송도동,2020,441.3873230713154,70.2331,2018,39.0,아파트
21125,송도동,2020,425.1592221286872,70.5618,2018,31.0,아파트
21126,송도동,2020,425.1592221286872,70.5618,2018,22.0,아파트
21127,송도동,2020,454.65782736073976,70.3826,2018,30.0,아파트
21128,송도동,2020,438.3039768385963,84.4163,2018,9.0,아파트
21129,송도동,2020,227.32891368036988,70.3826,2018,9.0,아파트
21130,송도동,2020,450.1500302666665,84.4163,2018,30.0,아파트
21131,송도동,2020,427.1490223270794,70.2331,2018,28.0,아파트
21132,송도동,2020,296.15133570175425,84.4163,2018,19.0,아파트
21133,송도동,2020,252.26113846302104,70.5618,2018,33.0,아파트
21134,송도동,2020,355.3816028421051,84.4163,2018,31.0,아파트
21135,송도동,2020,427.1490223270794,70.2331,2018,1.0,아파트
21136,송도동,2020,441.2629927436752,101.98,2013,21.0,아파트
21137,송도동,2020,441.2197274242573,101.99,2013,29.0,아파트
21138,송도동,2020,156.8935085310845,101.98,2013,31.0,아파트
21139,송도동,2020,196.11688566385564,101.98,2013,31.0,아파트
21140,송도동,2020,421.65130417728966,101.98,2013,24.0,아파트
21141,송도동,2020,316.86497672012416,115.98,2013,16.0,아파트
21142,송도동,2020,444.5761707172495,134.96,2013,2.0,아파트
21143,송도동,2020,517.3305742369374,115.98,2013,17.0,아파트
21144,송도동,2020,470.6989879971758,84.98,2013,43.0,아파트
21145,송도동,2020,275.90963959303326,115.98,2013,18.0,아파트
21146,송도동,2020,447.75996295375467,84.8669,2014,12.0,아파트
21147,송도동,2020,407.6972294263134,84.8669,2014,38.0,아파트
21148,송도동,2020,437.69110815245494,98.2428,2014,22.0,아파트
21149,송도동,2020,366.4390672904274,98.2428,2014,9.0,아파트
21150,송도동,2020,349.39685368133263,125.9313,2014,5.0,아파트
21151,송도동,2020,454.4056482312956,64.6999,2014,9.0,아파트
21152,송도동,2020,432.5198346289286,84.8516,2014,5.0,아파트
21153,송도동,2020,403.1263635156413,84.3408,2014,4.0,아파트
21154,송도동,2020,447.7531042251397,84.8682,2014,9.0,아파트
21155,송도동,2020,509.0111665367715,59.9201,2014,12.0,아파트
21156,송도동,2020,477.85655477146315,72.5113,2014,22.0,아파트
21157,송도동,2020,438.08338103574596,59.9201,2014,7.0,아파트
21158,송도동,2020,530.2339392139812,84.8682,2014,12.0,아파트
21159,송도동,2020,424.18715137118494,84.8682,2014,11.0,아파트
21160,송도동,2020,467.36896643356084,74.8873,2014,15.0,아파트
21161,송도동,2020,494.1996260556163,84.9859,2014,2.0,아파트
21162,송도동,2020,448.18166296738946,84.3408,2014,9.0,아파트
21163,송도동,2020,507.4291635564375,74.8873,2014,10.0,아파트
21164,송도동,2020,480.0782527551991,99.9837,2014,6.0,아파트
21165,송도동,2020,470.66631052915835,84.9859,2014,13.0,아파트
21166,송도동,2020,494.0757645154786,74.8873,2014,12.0,아파트
21167,송도동,2020,450.07336195799917,99.9837,2014,14.0,아파트
21168,송도동,2020,450.07336195799917,99.9837,2014,14.0,아파트
21169,송도동,2020,415.2910151788866,96.318,2010,26.0,아파트
21170,송도동,2020,473.80024024459243,71.7602,2011,39.0,아파트
21171,송도동,2020,470.83934961391174,101.9456,2011,24.0,아파트
21172,송도동,2020,470.83934961391174,101.9456,2011,24.0,아파트
21173,송도동,2020,545.2129928336018,134.8097,2011,20.0,아파트
21174,송도동,2020,750.824029372236,146.5057,2011,26.0,아파트
21175,송도동,2020,424.3299210425835,71.7602,2011,11.0,아파트
21176,송도동,2020,519.8851151986942,101.9456,2011,27.0,아파트
21177,송도동,2020,748.3028830749533,146.9993,2011,15.0,아파트
21178,송도동,2020,452.8972884690957,71.7602,2011,38.0,아파트
21179,송도동,2020,445.22963163481194,84.2262,2020,7.0,아파트
21180,송도동,2020,412.1720288284894,84.916,2020,22.0,아파트
21181,송도동,2020,35.32903104244195,84.916,2020,34.0,아파트
21182,송도동,2020,473.62725061749154,84.4546,2020,34.0,아파트
21183,송도동,2020,377.54414611902314,84.7583,2020,16.0,아파트
21184,송도동,2020,470.73333192113336,84.9738,2020,22.0,아파트
21185,송도동,2020,470.73333192113336,84.9738,2020,22.0,아파트
21186,송도동,2020,451.1660267232761,84.2262,2020,26.0,아파트
21187,송도동,2020,449.94588808661695,84.4546,2020,35.0,아파트
21188,송도동,2020,353.29031042441943,84.916,2020,2.0,아파트
21189,송도동,2020,471.9301826487789,84.7583,2020,5.0,아파트
21190,송도동,2020,415.6670862924871,84.202,2020,5.0,아파트
21191,송도동,2020,235.36666596056668,84.9738,2020,32.0,아파트
21192,송도동,2020,235.36666596056668,84.9738,2020,32.0,아파트
21193,송도동,2020,475.0480986199853,84.202,2020,7.0,아파트
21194,송도동,2020,624.146215083141,84.916,2020,33.0,아파트
21195,송도동,2020,473.62725061749154,84.4546,2020,5.0,아파트
21196,송도동,2020,647.6989024447689,84.916,2020,28.0,아파트
21197,송도동,2020,588.4166649014167,84.9738,2020,18.0,아파트
21198,송도동,2020,473.62725061749154,84.4546,2020,8.0,아파트
21199,송도동,2020,588.8171840406991,84.916,2020,8.0,아파트
21200,송도동,2020,451.47675712029445,128.4673,2009,17.0,아파트
21201,송도동,2020,504.0576641967841,115.0662,2009,7.0,아파트
21202,송도동,2020,370.6444860455293,84.9871,2009,4.0,아파트
21203,송도동,2020,477.9857160486746,115.0662,2009,10.0,아파트
21204,송도동,2020,395.35256246400075,146.7045,2009,6.0,아파트
21205,송도동,2020,453.11699178649934,99.3121,2009,9.0,아파트
21206,송도동,2020,447.1266815787337,84.9871,2009,3.0,아파트
21207,송도동,2020,489.3846460289441,116.4728,2009,9.0,아파트
21208,송도동,2020,434.86408125474895,126.4763,2009,4.0,아파트
21209,송도동,2020,411.8131544887634,84.99,2009,12.0,아파트
21210,송도동,2020,441.1026208281871,147.358,2009,47.0,아파트
21211,송도동,2020,325.1503820516989,123.02,2009,20.0,아파트
21212,송도동,2020,420.0494175785387,84.99,2009,5.0,아파트
21213,송도동,2020,363.6435114203719,101.748,2009,28.0,아파트
21214,송도동,2020,393.1281204544561,101.748,2009,50.0,아파트
21215,송도동,2020,296.69972362217527,123.02,2009,15.0,아파트
21216,송도동,2020,371.0334754646753,84.898,2009,5.0,아파트
21217,송도동,2020,373.4717144317333,101.748,2009,9.0,아파트
21218,송도동,2020,353.7877697926568,84.7966,2020,26.0,아파트
21219,송도동,2020,312.97337222549106,95.8548,2020,21.0,아파트
21220,송도동,2020,417.2978296339881,95.8548,2020,14.0,아파트
21221,송도동,2020,388.2357508655893,84.9999,2020,43.0,아파트
21222,송도동,2020,389.16654677192247,84.7966,2020,16.0,아파트
21223,송도동,2020,388.2357508655893,84.9999,2020,36.0,아파트
21224,송도동,2020,376.4710311423896,84.9999,2020,34.0,아파트
21225,송도동,2020,377.37362111216726,84.7966,2020,9.0,아파트
21226,송도동,2020,388.2357508655893,84.9999,2020,31.0,아파트
21227,송도동,2020,400.00047058878897,84.9999,2020,38.0,아파트
21228,송도동,2020,469.4600583382366,95.8548,2020,44.0,아파트
21229,송도동,2020,394.1181107271891,84.9999,2020,30.0,아파트
21230,송도동,2020,400.9594724316777,84.7966,2020,27.0,아파트
21231,송도동,2020,436.11745813909073,84.8166,2020,43.0,아파트
21232,송도동,2020,352.94159169599027,84.9999,2020,14.0,아파트
21233,송도동,2020,352.94159169599027,84.9999,2020,14.0,아파트
21234,송도동,2020,341.99484413290156,84.7966,2020,8.0,아파트
21235,송도동,2020,375.5680466705893,95.8548,2020,4.0,아파트
21236,송도동,2020,447.0593494815876,84.9999,2020,21.0,아파트
21237,송도동,2020,411.7651903119886,84.9999,2020,11.0,아파트
21238,송도동,2020,388.2357508655893,84.9999,2020,3.0,아파트
21239,송도동,2020,412.7523980914329,84.7966,2020,32.0,아파트
21240,송도동,2020,412.7523980914329,84.7966,2020,45.0,아파트
21241,송도동,2020,447.0593494815876,84.9999,2020,45.0,아파트
21242,송도동,2020,411.7651903119886,84.9999,2020,39.0,아파트
21243,송도동,2020,436.3382494109434,84.7966,2020,17.0,아파트
21244,송도동,2020,423.52991003518827,84.9999,2020,14.0,아파트
21245,송도동,2020,412.7523980914329,84.7966,2020,16.0,아파트
21246,송도동,2020,400.00047058878897,84.9999,2020,45.0,아파트
21247,송도동,2020,353.7043456115902,84.8166,2020,12.0,아파트
21248,송도동,2020,470.58878892798697,84.9999,2020,10.0,아파트
21249,송도동,2020,417.2978296339881,95.8548,2020,38.0,아파트
21250,송도동,2020,447.0593494815876,84.9999,2020,21.0,아파트
21251,송도동,2020,470.58878892798697,84.9999,2020,38.0,아파트
21252,송도동,2020,435.29462975838794,84.9999,2020,21.0,아파트
21253,송도동,2020,435.29462975838794,84.9999,2020,21.0,아파트
21254,송도동,2020,459.9241007304538,84.7966,2020,46.0,아파트
21255,송도동,2020,417.2978296339881,95.8548,2020,4.0,아파트
21256,송도동,2020,470.58878892798697,84.9999,2020,49.0,아파트
21257,송도동,2020,470.58878892798697,84.9999,2020,49.0,아파트
21258,송도동,2020,423.52991003518827,84.9999,2020,2.0,아파트
21259,송도동,2020,417.2978296339881,95.8548,2020,40.0,아파트
21260,송도동,2020,469.4600583382366,95.8548,2020,4.0,아파트
21261,송도동,2020,469.4600583382366,95.8548,2020,4.0,아파트
21262,송도동,2020,411.7651903119886,84.9999,2020,29.0,아파트
21263,송도동,2020,417.2978296339881,95.8548,2020,29.0,아파트
21264,송도동,2020,469.4600583382366,95.8548,2020,47.0,아파트
21265,송도동,2020,388.2357508655893,84.9999,2020,22.0,아파트
21266,송도동,2020,412.7523980914329,84.7966,2020,48.0,아파트
21267,송도동,2020,426.2922550860294,110.253,2012,27.0,아파트
21268,송도동,2020,494.13741255532574,84.9966,2012,13.0,아파트
21269,송도동,2020,343.08352639305457,110.7602,2012,8.0,아파트
21270,송도동,2020,585.8397510683207,59.7433,2016,33.0,아파트
21271,송도동,2020,551.2826509679187,59.8604,2016,7.0,아파트
21272,송도동,2020,446.92473219986283,84.578,2016,36.0,아파트
21273,송도동,2020,591.2802451197169,101.3056,2016,29.0,아파트
21274,송도동,2020,591.2802451197169,101.3056,2016,29.0,아파트
21275,송도동,2020,585.8397510683207,59.7433,2016,55.0,아파트
21276,송도동,2020,562.6539895129193,101.3056,2016,10.0,아파트
21277,송도동,2020,585.8397510683207,59.7433,2016,55.0,아파트
21278,송도동,2020,532.0532526188844,84.578,2016,20.0,아파트
21279,송도동,2020,567.5234694601432,84.578,2016,16.0,아파트
21280,송도동,2020,400.8710692528353,84.8153,2017,11.0,아파트
21281,송도동,2020,447.28404420108006,84.9572,2017,5.0,아파트
21282,송도동,2020,353.7097669877959,84.8153,2017,10.0,아파트
21283,송도동,2020,469.2871662027428,74.5812,2017,10.0,아파트
21284,송도동,2020,469.2871662027428,74.5812,2017,10.0,아파트
21285,송도동,2020,447.28404420108006,84.9572,2017,24.0,아파트
21286,송도동,2020,469.2871662027428,74.5812,2017,25.0,아파트
21287,송도동,2020,469.46226227604694,63.9029,2017,5.0,아파트
21288,송도동,2020,470.82530968534746,84.9572,2017,9.0,아파트
21289,송도동,2020,500.7597464277834,63.9029,2017,13.0,아파트
21290,송도동,2020,467.03219719967495,74.9413,2017,8.0,아파트
21291,송도동,2020,516.4084885036516,63.9029,2017,23.0,아파트
21292,송도동,2020,359.6632926079811,63.9487,2017,21.0,아파트
21293,송도동,2020,469.1260338364971,63.9487,2017,3.0,아파트
21294,송도동,2020,495.19367378291423,84.8153,2017,17.0,아파트
21295,송도동,2020,470.82530968534746,84.9572,2017,3.0,아파트
21296,송도동,2020,335.16184711417964,84.586,2006,6.0,아파트
21297,송도동,2020,342.84633390868464,84.586,2006,5.0,아파트
21298,송도동,2020,413.7800581656539,84.586,2006,17.0,아파트
21299,송도동,2020,354.3833080736787,84.6541,2019,4.0,아파트
21300,송도동,2020,411.88439464173706,84.9753,2019,5.0,아파트
21301,송도동,2020,413.4471927526251,84.6541,2019,5.0,아파트
21302,송도동,2020,378.00886194525725,84.6541,2019,30.0,아파트
21303,송도동,2020,437.07274662420366,84.6541,2019,4.0,아파트
21304,송도동,2020,448.885523559993,84.6541,2019,24.0,아파트
21305,송도동,2020,448.885523559993,84.6541,2019,11.0,아파트
21306,송도동,2020,118.12428091843991,84.6566,2020,22.0,아파트
21307,송도동,2020,448.8722674900717,84.6566,2020,24.0,아파트
21308,송도동,2020,496.1219798574476,84.6566,2020,29.0,아파트
21309,송도동,2020,472.49712367375963,84.6566,2020,26.0,아파트
21310,송도동,2020,471.7793393673911,84.7854,2020,25.0,아파트
21311,송도동,2020,454.08761414111393,84.7854,2020,24.0,아파트
21312,송도동,2020,459.9848558832063,84.7854,2020,21.0,아파트
21313,송도동,2020,460.68469558191566,84.6566,2020,13.0,아파트
21314,송도동,2020,472.49712367375963,84.6566,2020,6.0,아파트
21315,송도동,2020,472.49712367375963,84.6566,2020,19.0,아파트
21316,송도동,2020,590.6214045921996,84.6566,2020,33.0,아파트
21317,송도동,2020,495.3683063357607,84.7854,2020,28.0,아파트
21318,송도동,2020,530.751756788315,84.7854,2020,18.0,아파트
21319,송도동,2020,539.2976000475207,63.9721,2017,19.0,아파트
21320,송도동,2020,468.9544348239311,63.9721,2017,29.0,아파트
21321,송도동,2020,541.8528304153773,84.8939,2017,15.0,아파트
21322,송도동,2020,470.6930848941941,74.9533,2017,27.0,아파트
21323,송도동,2020,578.3771362828484,63.9721,2017,21.0,아파트
21324,송도동,2020,376.95841677464955,84.89,2005,2.0,아파트
21325,송도동,2020,402.6985299053501,148.97,2005,1.0,아파트
21326,송도동,2020,471.19802096831194,84.89,2005,13.0,아파트
21327,송도동,2020,424.0782188714807,84.89,2005,5.0,아파트
21328,송도동,2020,327.6443574292355,112.1643,2012,12.0,아파트
21329,송도동,2020,391.19027730390485,101.9964,2012,4.0,아파트
21330,송도동,2020,445.77463595814356,112.1643,2012,7.0,아파트
21331,송도동,2020,470.63253012048193,84.992,2012,7.0,아파트
21332,송도동,2020,367.8475718136553,101.9444,2012,22.0,아파트
21333,송도동,2020,411.98928043129393,101.9444,2012,5.0,아파트
21334,송도동,2020,403.0369280346218,111.6523,2012,19.0,아파트
21335,송도동,2020,510.7523185208613,101.8106,2012,8.0,아파트
21336,송도동,2020,540.2187984355264,101.8106,2012,11.0,아파트
21337,송도동,2020,396.55375899917385,84.73,2015,10.0,아파트
21338,송도동,2020,529.2518952939494,69.91,2015,13.0,아파트
21339,송도동,2020,514.9477900157345,69.91,2015,22.0,아파트
21340,송도동,2020,536.0076078499179,115.67,2015,3.0,아파트
21341,송도동,2020,536.0076078499179,115.67,2015,3.0,아파트
21342,송도동,2020,553.7098560354374,117.39,2015,31.0,아파트
21343,송도동,2020,553.7098560354374,117.39,2015,31.0,아파트
21344,송도동,2020,494.75792201672755,84.89,2015,10.0,아파트
21345,송도동,2020,472.0878083323498,84.73,2015,18.0,아파트
21346,송도동,2020,519.2965891655848,84.73,2015,10.0,아파트
21347,송도동,2020,605.1698798305524,115.67,2015,8.0,아파트
21348,송도동,2020,566.5053699988198,84.73,2015,21.0,아파트
21349,송도동,2020,536.0076078499179,115.67,2015,31.0,아파트
21350,송도동,2020,542.9009795822022,84.73,2015,7.0,아파트
21351,송도동,2020,412.15261422515306,84.92,2015,13.0,아파트
21352,송도동,2020,365.049458313707,84.92,2015,24.0,아파트
21353,송도동,2020,506.3589260480452,84.92,2015,12.0,아파트
21354,송도동,2020,529.5363614968228,84.98,2015,28.0,아파트
21355,송도동,2020,418.7904670064747,72.59,2015,14.0,아파트
21356,송도동,2020,440.8320705331313,72.59,2015,4.0,아파트
21357,송도동,2020,388.60103626943004,84.92,2015,21.0,아파트
21358,송도동,2020,440.8320705331313,72.59,2015,4.0,아파트
21359,송도동,2020,447.21666470519006,84.97,2018,17.0,아파트
21360,송도동,2020,445.2664748595698,72.99,2018,26.0,아파트
21361,송도동,2020,385.19259629814906,59.97,2018,7.0,아파트
21362,송도동,2020,431.882607970652,59.97,2018,7.0,아파트
21363,송도동,2020,481.4907453726864,59.97,2018,27.0,아파트
21364,송도동,2020,435.4478051076851,84.97,2018,40.0,아파트
21365,송도동,2020,397.31470064392386,72.99,2018,34.0,아파트
21366,송도동,2020,433.40556759459906,59.99,2018,25.0,아파트
21367,송도동,2020,383.39723287214537,59.99,2018,3.0,아파트
21368,송도동,2020,411.01520756267985,72.99,2018,5.0,아파트
21369,송도동,2020,402.7949034114263,72.99,2018,14.0,아파트
21370,송도동,2020,466.9001167250292,59.97,2018,7.0,아파트
21371,송도동,2020,433.55010838752713,59.97,2018,8.0,아파트
21372,송도동,2020,533.4222370395065,59.99,2018,37.0,아파트
21373,송도동,2020,466.74445740956827,59.99,2018,21.0,아파트
21374,송도동,2020,493.2182490752158,72.99,2018,13.0,아파트
21375,송도동,2020,506.06096269271507,84.97,2018,46.0,아파트
21376,송도동,2020,533.4222370395065,59.99,2018,19.0,아파트
21377,송도동,2020,424.71571448143584,72.99,2018,22.0,아파트
21378,송도동,2020,466.74445740956827,59.99,2018,19.0,아파트
21379,송도동,2020,466.74445740956827,59.99,2018,19.0,아파트
21380,송도동,2020,400.0666777796299,59.99,2018,31.0,아파트
21381,송도동,2020,516.752792132022,59.99,2018,8.0,아파트
21382,송도동,2020,516.752792132022,59.99,2018,8.0,아파트
21383,송도동,2020,385.0641773628938,59.99,2018,13.0,아파트
21384,송도동,2020,433.40556759459906,59.99,2018,27.0,아파트
21385,송도동,2020,402.70135067533766,59.97,2018,3.0,아파트
21386,송도동,2020,376.6035071201601,84.97,2018,10.0,아파트
21387,송도동,2020,583.6251459062864,59.97,2018,35.0,아파트
21388,송도동,2020,431.9171472284336,84.97,2018,28.0,아파트
21389,송도동,2020,479.5177421564598,72.99,2018,35.0,아파트
21390,송도동,2020,520.6192629127278,72.99,2018,30.0,아파트
21391,송도동,2020,500.25012506253125,59.97,2018,29.0,아파트
21392,송도동,2020,437.7188594297149,59.97,2018,20.0,아파트
21393,송도동,2020,533.4222370395065,59.99,2018,2.0,아파트
21394,송도동,2020,481.4907453726864,59.97,2018,23.0,아파트
21395,송도동,2020,460.82949308755764,101.99,2018,11.0,아파트
21396,송도동,2020,416.8751042187761,59.97,2018,17.0,아파트
21397,송도동,2020,583.6251459062864,59.97,2018,26.0,아파트
21398,송도동,2020,533.4222370395065,59.99,2018,20.0,아파트
21399,송도동,2020,433.40556759459906,59.99,2018,28.0,아파트
21400,송도동,2020,583.6251459062864,59.97,2018,26.0,아파트
21401,송도동,2020,566.9501417375354,59.97,2018,26.0,아파트
21402,송도동,2020,600.1000166694449,59.99,2018,13.0,아파트
21403,송도동,2020,412.3852582545554,72.99,2018,27.0,아파트
21404,송도동,2020,550.2751375687844,59.97,2018,13.0,아파트
21405,송도동,2020,550.0916819469911,59.99,2018,22.0,아파트
21406,송도동,2020,553.1364010827351,84.97,2018,35.0,아파트
21407,송도동,2020,402.5670945157526,59.99,2018,44.0,아파트
21408,송도동,2020,395.4336824761681,84.97,2018,16.0,아파트
21409,송도동,2020,437.5729288214702,59.99,2018,34.0,아파트
21410,송도동,2020,533.4222370395065,59.99,2018,2.0,아파트
21411,송도동,2020,280.1400700350175,59.97,2018,11.0,아파트
21412,송도동,2020,583.4305717619603,59.99,2018,30.0,아파트
21413,송도동,2020,437.7188594297149,59.97,2018,13.0,아파트
21414,송도동,2020,437.5729288214702,59.99,2018,15.0,아파트
21415,송도동,2020,437.7188594297149,59.97,2018,22.0,아파트
21416,송도동,2020,490.24512256128065,59.97,2018,42.0,아파트
21417,송도동,2020,370.71907732140755,84.97,2018,36.0,아파트
21418,송도동,2020,583.4305717619603,59.99,2018,13.0,아파트
21419,송도동,2020,633.6501584125397,59.97,2018,10.0,아파트
21420,송도동,2020,600.3001500750375,59.97,2018,31.0,아파트
21421,송도동,2020,428.4047341223537,59.99,2018,2.0,아파트
21422,송도동,2020,455.22761380690343,59.97,2018,19.0,아파트
21423,송도동,2020,550.2751375687844,59.97,2018,36.0,아파트
21424,송도동,2020,385.0641773628938,59.99,2018,31.0,아파트
21425,송도동,2020,575.4212905877517,72.99,2018,46.0,아파트
21426,송도동,2020,529.5986818877251,84.97,2018,32.0,아파트
21427,송도동,2020,509.3131548311991,68.72,2017,40.0,아파트
21428,송도동,2020,509.3131548311991,68.72,2017,8.0,아파트
21429,송도동,2020,538.4167636786962,68.72,2017,28.0,아파트
21430,송도동,2020,470.92064987049685,84.94,2017,25.0,아파트
21431,송도동,2020,521.8661935079846,95.81,2017,6.0,아파트
21432,송도동,2020,509.3131548311991,68.72,2017,33.0,아파트
21433,송도동,2020,521.8661935079846,95.81,2017,34.0,아파트
21434,송도동,2020,550.1833944648216,59.98,2017,35.0,아파트
21435,송도동,2020,490.89998330272164,59.89,2017,30.0,아파트
21436,송도동,2020,518.2567726737337,84.9,2017,16.0,아파트
21437,송도동,2020,588.650812338121,84.94,2017,7.0,아파트
21438,송도동,2020,518.2567726737337,84.9,2017,16.0,아파트
21439,송도동,2020,541.8472824274759,59.98,2017,16.0,아파트
21440,송도동,2020,541.8472824274759,59.98,2017,16.0,아파트
