,end_nm,base_date,deposit,m_rent,exclusive_area,cnstr_year,floor,type
7549,송도동,2021,4000,210,84.9738,2020,10.0,아파트
7550,송도동,2021,30000,80,84.916,2020,5.0,아파트
7551,송도동,2021,30000,80,84.916,2020,5.0,아파트
7552,송도동,2021,6000,180,84.9738,2020,18.0,아파트
7553,송도동,2021,5000,180,84.9738,2020,11.0,아파트
7554,송도동,2021,6000,142,118.2142,2009,14.0,아파트
7555,송도동,2021,30000,120,99.3121,2009,8.0,아파트
7556,송도동,2021,30000,70,101.748,2009,41.0,아파트
7557,송도동,2021,8000,320,123.02,2009,20.0,아파트
7558,송도동,2021,20000,300,141.162,2009,11.0,아파트
7559,송도동,2021,30000,80,84.8166,2020,41.0,아파트
7560,송도동,2021,5000,210,110.7602,2012,4.0,아파트
7561,송도동,2021,10000,180,110.253,2012,20.0,아파트
7562,송도동,2021,5000,116,101.3056,2016,6.0,아파트
7563,송도동,2021,40000,150,101.3056,2016,27.0,아파트
7564,송도동,2021,40000,150,101.3056,2016,27.0,아파트
7565,송도동,2021,2000,150,63.9487,2017,24.0,아파트
7566,송도동,2021,2000,92,84.6932,2019,13.0,아파트
7567,송도동,2021,20000,95,84.6541,2019,30.0,아파트
7568,송도동,2021,2000,84,84.6932,2019,5.0,아파트
7569,송도동,2021,2000,104,84.6541,2019,20.0,아파트
7570,송도동,2021,15000,130,84.9753,2019,32.0,아파트
7571,송도동,2021,18000,130,84.6541,2019,34.0,아파트
7572,송도동,2021,2000,85,84.9753,2019,4.0,아파트
7573,송도동,2021,2000,130,84.6932,2019,14.0,아파트
7574,송도동,2021,30000,120,84.992,2012,8.0,아파트
7575,송도동,2021,10000,250,125.51,2015,31.0,아파트
7576,송도동,2021,20000,100,84.94,2015,3.0,아파트
7577,송도동,2021,7000,190,84.92,2015,14.0,아파트
7578,송도동,2021,5000,200,84.94,2015,6.0,아파트
7579,송도동,2021,1000,104,59.97,2018,6.0,아파트
7580,송도동,2021,3000,150,59.99,2018,34.0,아파트
7581,송도동,2021,2000,140,59.99,2018,9.0,아파트
7582,송도동,2021,3000,150,59.53,2018,26.0,아파트
7583,송도동,2021,25000,100,84.51,2018,8.0,아파트
7584,송도동,2021,5000,200,84.51,2018,10.0,아파트
7585,송도동,2021,3000,150,84.51,2018,3.0,아파트
7586,송도동,2021,25000,120,84.4,2018,4.0,아파트
7587,송도동,2021,25000,140,95.18,2018,11.0,아파트
7588,송도동,2021,30000,75,59.53,2018,18.0,아파트
7589,송도동,2021,5000,170,68.96,2017,23.0,아파트
7590,송도동,2021,25000,50,59.98,2017,10.0,아파트
7591,송도동,2021,30000,5,68.72,2017,12.0,아파트
7592,송도동,2021,5000,250,84.9,2017,18.0,아파트
7593,송도동,2021,30000,190,101.067,2011,22.0,아파트
7594,송도동,2021,10000,330,119.4815,2012,9.0,아파트
7595,송도동,2021,500,62,101.1204,2018,16.0,아파트
7596,송도동,2021,5000,200,84.0784,2018,30.0,아파트
7597,송도동,2021,2000,100,72.517,2018,31.0,아파트
7598,송도동,2021,10000,73,64.168,2018,45.0,아파트
7599,송도동,2021,3000,160,84.98,2015,13.0,아파트
7600,송도동,2021,5000,250,129.83,2015,59.0,아파트
7601,송도동,2021,10000,270,114.95,2015,33.0,아파트
7602,송도동,2021,33500,30,72.253,2016,35.0,아파트
7603,송도동,2021,2000,84,59.941,2016,25.0,아파트
7604,송도동,2021,4000,80,84.97,2008,8.0,아파트
7605,송도동,2021,2000,103,84.96,2008,14.0,아파트
7606,송도동,2021,3000,130,101.99,2008,4.0,아파트
7607,송도동,2021,5000,183,148.612,2011,6.0,아파트
7608,송도동,2021,40000,330,144.957,2011,4.0,아파트
7609,송도동,2021,30000,230,118.602,2011,17.0,아파트
7610,송도동,2021,26000,70,84.4433,2013,13.0,아파트
7611,송도동,2021,3000,147,123.422,2013,16.0,아파트
7612,송도동,2021,3000,147,123.422,2013,16.0,아파트
7613,송도동,2021,5000,150,84.4433,2013,2.0,아파트
7614,송도동,2021,40000,100,123.307,2013,8.0,아파트
7615,송도동,2021,5000,270,148.308,2009,11.0,아파트
7616,송도동,2021,5000,200,142.657,2012,17.0,아파트
7617,송도동,2021,5000,280,137.547,2010,10.0,아파트
7618,송도동,2021,3000,170,138.274,2010,17.0,아파트
7619,송도동,2021,2000,170,84.7167,2005,3.0,아파트
7620,송도동,2021,2000,100,84.7167,2005,2.0,아파트
7621,송도동,2021,3000,160,84.7167,2005,24.0,아파트
7622,송도동,2021,3000,160,84.7167,2005,24.0,아파트
7623,송도동,2021,2100,131,101.617,2005,7.0,아파트
7624,송도동,2021,3000,190,84.8507,2012,7.0,아파트
7625,송도동,2021,25000,65,75.9833,2020,32.0,아파트
7626,송도동,2021,2000,95,84.93,2019,27.0,아파트
7627,송도동,2021,2000,90,84.97,2019,5.0,아파트
7628,송도동,2021,4000,74,84.97,2019,31.0,아파트
7629,송도동,2021,25000,100,84.97,2020,20.0,아파트
7630,송도동,2021,25000,100,84.97,2020,20.0,아파트
7631,송도동,2021,2000,140,84.96,2020,11.0,아파트
7632,송도동,2021,10000,180,84.97,2020,10.0,아파트
7633,송도동,2021,27000,4,84.96,2020,25.0,아파트
7634,송도동,2021,3000,190,84.96,2020,8.0,아파트
7635,연수동,2021,25000,40,84.935,1993,10.0,아파트
7636,연수동,2021,2000,68,52.14,1993,9.0,아파트
7637,연수동,2021,2000,50,49.56,1993,2.0,아파트
7638,연수동,2021,1000,35,49.56,1993,8.0,아파트
7639,연수동,2021,1000,47,49.56,1993,12.0,아파트
7640,연수동,2021,500,34,26.82,1992,6.0,아파트
7641,연수동,2021,500,32,26.82,1992,11.0,아파트
7642,연수동,2021,500,45,26.82,1992,11.0,아파트
7643,연수동,2021,500,33,26.82,1992,12.0,아파트
7644,연수동,2021,500,40,26.82,1992,9.0,아파트
7645,연수동,2021,500,40,26.82,1992,9.0,아파트
7646,연수동,2021,300,40,26.82,1992,1.0,아파트
7647,연수동,2021,500,35,26.82,1992,6.0,아파트
7648,연수동,2021,500,38,26.82,1992,10.0,아파트
7649,연수동,2021,500,42,26.82,1992,10.0,아파트
7650,연수동,2021,500,37,26.82,1992,11.0,아파트
7651,연수동,2021,10000,20,49.94,1992,6.0,아파트
7652,연수동,2021,1000,60,41.3,1992,5.0,아파트
7653,연수동,2021,500,50,49.94,1992,1.0,아파트
7654,연수동,2021,1000,60,49.94,1992,8.0,아파트
7655,연수동,2021,6000,40,41.3,1992,5.0,아파트
7656,연수동,2021,1000,65,49.94,1992,7.0,아파트
7657,연수동,2021,1000,65,49.94,1992,7.0,아파트
7658,연수동,2021,22000,45,101.97,1994,18.0,아파트
7659,연수동,2021,1000,60,40.5,1994,22.0,아파트
7660,연수동,2021,5000,80,59.59,1994,6.0,아파트
7661,연수동,2021,1000,53,40.5,1994,5.0,아파트
7662,연수동,2021,6000,50,59.59,1994,18.0,아파트
7663,연수동,2021,2000,70,59.59,1994,7.0,아파트
7664,연수동,2021,4000,75,84.78,1994,14.0,아파트
7665,연수동,2021,2000,70,60.07,1993,1.0,아파트
7666,연수동,2021,4500,58,84.87,1993,4.0,아파트
7667,연수동,2021,3000,30,44.66,1993,5.0,아파트
7668,연수동,2021,1000,60,44.66,1993,3.0,아파트
7669,연수동,2021,1000,60,44.66,1993,12.0,아파트
7670,연수동,2021,1000,60,44.66,1993,8.0,아파트
7671,연수동,2021,1000,47,44.66,1993,3.0,아파트
7672,연수동,2021,1000,60,44.66,1993,11.0,아파트
7673,연수동,2021,1000,60,44.66,1993,10.0,아파트
7674,연수동,2021,2000,100,69.74,1992,13.0,아파트
7675,옥련동,2021,2000,110,84.765,1993,13.0,아파트
7676,옥련동,2021,4000,45,68.61,1993,8.0,아파트
7677,옥련동,2021,1000,60,59.76,1994,4.0,아파트
7678,옥련동,2021,2000,70,59.76,1994,12.0,아파트
7679,옥련동,2021,16000,15,84.855,1995,12.0,아파트
7680,옥련동,2021,2000,70,59.885,1995,13.0,아파트
7681,옥련동,2021,5000,140,124.53,1998,21.0,아파트
7682,옥련동,2021,500,35,29.7,1997,7.0,아파트
7683,옥련동,2021,2000,80,59.929,1996,11.0,아파트
7684,옥련동,2021,10000,70,84.692,1996,3.0,아파트
7685,옥련동,2021,3000,45,44.4,1998,5.0,아파트
7686,옥련동,2021,1000,60,43.2,1994,16.0,아파트
7687,옥련동,2021,2000,105,84.855,1994,8.0,아파트
7688,옥련동,2021,1000,90,84.6,1994,13.0,아파트
7689,옥련동,2021,3000,120,84.6,1995,7.0,아파트
7690,옥련동,2021,3000,80,59.985,1996,4.0,아파트
7691,옥련동,2021,3000,100,84.6,1997,3.0,아파트
7692,옥련동,2021,2000,75,59.985,1997,18.0,아파트
7693,옥련동,2021,6000,90,84.6,1997,5.0,아파트
7694,옥련동,2021,6000,90,84.6,1997,5.0,아파트
7695,옥련동,2021,1000,75,59.985,1997,2.0,아파트
7696,청학동,2021,2000,74,84.02,1993,8.0,아파트
7697,청학동,2021,1000,45,35.743,1994,2.0,아파트
7698,청학동,2021,1000,65,49.585,1994,9.0,아파트
7699,청학동,2021,2000,75,49.995,1994,2.0,아파트
7700,동춘동,2021,15500,30,134.1225,1993,5.0,아파트
7701,동춘동,2021,1000,75,52.14,1994,12.0,아파트
7702,동춘동,2021,2000,70,52.14,1994,12.0,아파트
7703,동춘동,2021,2000,52,52.14,1994,11.0,아파트
7704,동춘동,2021,1000,58,59.36,1994,1.0,아파트
7705,동춘동,2021,1000,60,59.3,1994,3.0,아파트
7706,동춘동,2021,9000,14,59.36,1994,5.0,아파트
7707,동춘동,2021,2000,65,59.3,1994,3.0,아파트
7708,동춘동,2021,2000,73,99.91,1993,5.0,아파트
7709,동춘동,2021,2000,68,59.76,1995,9.0,아파트
7710,동춘동,2021,20000,25,59.76,1995,6.0,아파트
7711,동춘동,2021,2000,120,84.965,1995,7.0,아파트
7712,동춘동,2021,1700,120,76.7563,2019,10.0,아파트
7713,동춘동,2021,4000,55,84.78,1994,6.0,아파트
7714,동춘동,2021,20000,70,90.18,1994,6.0,아파트
7715,동춘동,2021,3000,130,90.18,1994,12.0,아파트
7716,동춘동,2021,4000,130,119.4,1993,3.0,아파트
7717,동춘동,2021,1500,110,84.22,1993,7.0,아파트
7718,동춘동,2021,1000,80,45.36,1993,5.0,아파트
7719,동춘동,2021,1000,70,45.36,1993,7.0,아파트
7720,동춘동,2021,3000,120,88.86,1994,11.0,아파트
7721,동춘동,2021,3000,71,68.36,1994,4.0,아파트
7722,동춘동,2021,2000,100,68.36,1994,4.0,아파트
7723,동춘동,2021,3000,63,84.97,1994,4.0,아파트
7724,동춘동,2021,2000,75,84.97,1994,4.0,아파트
7725,동춘동,2021,2000,200,84.97,1993,3.0,아파트
7726,동춘동,2021,3000,110,84.97,1993,6.0,아파트
7727,선학동,2021,2000,80,101.88,1992,5.0,아파트
7728,선학동,2021,2000,55,64.38,1991,3.0,아파트
7729,송도동,2021,3000,155,70.2331,2018,6.0,아파트
7730,송도동,2021,3000,160,70.5618,2018,25.0,아파트
7731,송도동,2021,3000,157,70.3826,2018,8.0,아파트
7732,송도동,2021,2500,180,84.4163,2018,28.0,아파트
7733,송도동,2021,3000,160,70.3826,2018,10.0,아파트
7734,송도동,2021,18000,80,70.5618,2018,25.0,아파트
7735,송도동,2021,45000,55,101.25,2013,29.0,아파트
7736,송도동,2021,45000,55,101.25,2013,29.0,아파트
7737,송도동,2021,4000,250,115.98,2013,13.0,아파트
7738,송도동,2021,4000,250,115.98,2013,13.0,아파트
7739,송도동,2021,39000,100,101.98,2013,14.0,아파트
7740,송도동,2021,40000,0,115.98,2013,8.0,아파트
7741,송도동,2021,40000,120,115.98,2013,8.0,아파트
7742,송도동,2021,20000,230,115.98,2013,2.0,아파트
7743,송도동,2021,40000,30,101.99,2013,32.0,아파트
7744,송도동,2021,5000,200,84.5317,2014,10.0,아파트
7745,송도동,2021,30000,150,84.5317,2014,12.0,아파트
7746,송도동,2021,10000,300,115.7688,2014,30.0,아파트
7747,송도동,2021,10000,300,115.7688,2014,30.0,아파트
7748,송도동,2021,45000,50,84.5317,2014,7.0,아파트
7749,송도동,2021,10000,170,84.8682,2014,8.0,아파트
7750,송도동,2021,2000,160,84.3408,2014,11.0,아파트
7751,송도동,2021,3000,230,84.3408,2014,9.0,아파트
7752,송도동,2021,3000,230,84.3408,2014,9.0,아파트
7753,송도동,2021,10000,300,106.9262,2010,3.0,아파트
7754,송도동,2021,10000,370,134.8097,2011,11.0,아파트
7755,송도동,2021,10000,370,134.8097,2011,11.0,아파트
7756,송도동,2021,2000,126,71.7602,2011,31.0,아파트
7757,송도동,2021,10000,170,84.916,2020,23.0,아파트
7758,송도동,2021,6000,160,84.202,2020,9.0,아파트
7759,송도동,2021,12000,153,84.916,2020,16.0,아파트
7760,송도동,2021,5000,250,115.0662,2009,3.0,아파트
7761,송도동,2021,21000,79,99.3121,2009,6.0,아파트
7762,송도동,2021,35000,25,128.4673,2009,3.0,아파트
7763,송도동,2021,35000,25,128.4673,2009,3.0,아파트
7764,송도동,2021,56000,29,118.2142,2009,13.0,아파트
7765,송도동,2021,10000,230,116.3387,2009,9.0,아파트
7766,송도동,2021,10000,230,116.3387,2009,9.0,아파트
7767,송도동,2021,30000,130,101.748,2009,38.0,아파트
7768,송도동,2021,30000,130,101.748,2009,38.0,아파트
7769,송도동,2021,3000,154,123.02,2009,57.0,아파트
7770,송도동,2021,4000,200,84.99,2009,10.0,아파트
7771,송도동,2021,30000,100,101.748,2009,26.0,아파트
7772,송도동,2021,15000,160,95.8548,2020,39.0,아파트
7773,송도동,2021,30000,100,84.9999,2020,27.0,아파트
7774,송도동,2021,20000,50,84.7966,2020,9.0,아파트
7775,송도동,2021,5000,200,84.7966,2020,46.0,아파트
7776,송도동,2021,15000,138,84.9999,2020,26.0,아파트
7777,송도동,2021,5000,200,84.9999,2020,18.0,아파트
7778,송도동,2021,5000,170,84.9999,2020,16.0,아파트
7779,송도동,2021,5000,200,84.9999,2020,34.0,아파트
7780,송도동,2021,5000,220,110.253,2012,17.0,아파트
7781,송도동,2021,3000,115,110.253,2012,20.0,아파트
7782,송도동,2021,3000,150,59.9715,2016,15.0,아파트
7783,송도동,2021,20000,80,59.9715,2016,28.0,아파트
7784,송도동,2021,20000,80,59.9715,2016,28.0,아파트
7785,송도동,2021,10000,120,59.9715,2016,3.0,아파트
7786,송도동,2021,3000,140,59.9715,2016,15.0,아파트
7787,송도동,2021,10000,105,101.3056,2016,35.0,아파트
7788,송도동,2021,3000,165,101.3056,2016,28.0,아파트
7789,송도동,2021,3000,158,101.3056,2016,28.0,아파트
7790,송도동,2021,36000,30,74.5812,2017,5.0,아파트
7791,송도동,2021,7500,90,63.9029,2017,14.0,아파트
7792,송도동,2021,1000,95,63.9487,2017,9.0,아파트
7793,송도동,2021,5000,200,84.9572,2017,4.0,아파트
7794,송도동,2021,5000,180,74.5812,2017,10.0,아파트
7795,송도동,2021,5000,140,84.66,2006,8.0,아파트
7796,송도동,2021,20000,80,84.914,2006,16.0,아파트
7797,송도동,2021,2000,150,84.6932,2019,4.0,아파트
7798,송도동,2021,25000,60,84.9753,2019,18.0,아파트
7799,송도동,2021,30000,85,84.9753,2019,23.0,아파트
7800,송도동,2021,18000,130,84.9753,2019,8.0,아파트
7801,송도동,2021,29000,80,84.9753,2019,12.0,아파트
7802,송도동,2021,29000,80,84.9753,2019,12.0,아파트
7803,송도동,2021,5000,190,84.6541,2019,35.0,아파트
7804,송도동,2021,23000,30,84.6541,2019,34.0,아파트
7805,송도동,2021,15000,130,84.9753,2019,32.0,아파트
7806,송도동,2021,10000,200,99.9891,2019,28.0,아파트
7807,송도동,2021,5000,230,99.9891,2019,39.0,아파트
7808,송도동,2021,5000,230,99.9891,2019,30.0,아파트
7809,송도동,2021,10000,170,84.9753,2019,29.0,아파트
7810,송도동,2021,5000,220,84.6566,2020,33.0,아파트
7811,송도동,2021,5000,220,84.6566,2020,33.0,아파트
7812,송도동,2021,10000,120,84.8939,2017,19.0,아파트
7813,송도동,2021,5000,150,63.9721,2017,15.0,아파트
7814,송도동,2021,20000,150,84.9359,2017,25.0,아파트
7815,송도동,2021,40000,100,84.9359,2017,15.0,아파트
7816,송도동,2021,40000,100,84.9359,2017,15.0,아파트
7817,송도동,2021,2000,110,63.9721,2017,7.0,아파트
7818,송도동,2021,3000,137,84.9359,2017,1.0,아파트
7819,송도동,2021,5000,126,84.9359,2017,25.0,아파트
7820,송도동,2021,14700,58,63.9721,2017,21.0,아파트
7821,송도동,2021,3000,137,84.89,2015,32.0,아파트
7822,송도동,2021,37000,40,84.89,2015,18.0,아파트
7823,송도동,2021,5000,200,84.98,2015,27.0,아파트
7824,송도동,2021,12800,300,125.51,2015,8.0,아파트
7825,송도동,2021,5000,150,72.59,2015,2.0,아파트
7826,송도동,2021,5000,210,84.92,2015,16.0,아파트
7827,송도동,2021,2000,200,72.59,2015,23.0,아파트
7828,송도동,2021,3000,170,72.59,2015,27.0,아파트
7829,송도동,2021,30000,120,84.92,2015,29.0,아파트
7830,송도동,2021,20000,140,84.92,2015,3.0,아파트
7831,송도동,2021,5000,200,84.94,2015,23.0,아파트
7832,송도동,2021,3500,150,59.97,2018,18.0,아파트
7833,송도동,2021,2000,105,59.97,2018,10.0,아파트
7834,송도동,2021,3000,150,59.99,2018,5.0,아파트
7835,송도동,2021,5000,160,59.97,2018,18.0,아파트
7836,송도동,2021,17000,62,59.99,2018,6.0,아파트
7837,송도동,2021,3000,150,59.99,2018,8.0,아파트
7838,송도동,2021,30000,80,72.99,2018,17.0,아파트
7839,송도동,2021,15000,70,59.99,2018,5.0,아파트
7840,송도동,2021,10000,75,59.99,2018,26.0,아파트
7841,송도동,2021,10000,140,72.99,2018,34.0,아파트
7842,송도동,2021,20000,80,84.05,2018,39.0,아파트
7843,송도동,2021,5000,155,59.94,2018,30.0,아파트
7844,송도동,2021,5000,155,59.94,2018,30.0,아파트
7845,송도동,2021,5000,170,68.96,2017,19.0,아파트
7846,송도동,2021,5000,110,68.96,2017,15.0,아파트
7847,송도동,2021,10000,500,151.6007,2012,27.0,아파트
7848,송도동,2021,10000,360,96.934,2015,35.0,아파트
7849,송도동,2021,5000,220,84.98,2015,26.0,아파트
7850,송도동,2021,1000,168,84.97,2015,15.0,아파트
7851,송도동,2021,30000,250,114.95,2015,43.0,아파트
7852,송도동,2021,2000,131,84.98,2015,49.0,아파트
7853,송도동,2021,3000,116,84.98,2015,18.0,아파트
7854,송도동,2021,10000,200,84.98,2015,19.0,아파트
7855,송도동,2021,50000,50,84.98,2015,13.0,아파트
7856,송도동,2021,4000,230,84.98,2015,28.0,아파트
7857,송도동,2021,5000,150,59.941,2016,7.0,아파트
7858,송도동,2021,7000,120,84.517,2016,27.0,아파트
7859,송도동,2021,20000,75,59.941,2016,4.0,아파트
7860,송도동,2021,9000,190,84.852,2016,36.0,아파트
7861,송도동,2021,29925,10,84.97,2007,9.0,아파트
7862,송도동,2021,34000,18,101.8,2010,6.0,아파트
7863,송도동,2021,2000,130,131.76,2006,11.0,아파트
7864,송도동,2021,80000,100,147.655,2011,7.0,아파트
7865,송도동,2021,2000,100,84.4691,2013,22.0,아파트
7866,송도동,2021,5000,120,84.637,2013,15.0,아파트
7867,송도동,2021,5000,160,84.4024,2013,30.0,아파트
7868,송도동,2021,3000,165,84.4024,2013,15.0,아파트
7869,송도동,2021,3000,160,84.4433,2013,15.0,아파트
7870,송도동,2021,5000,90,84.4433,2013,23.0,아파트
7871,송도동,2021,70000,30,129.394,2012,8.0,아파트
7872,송도동,2021,70000,30,129.394,2012,8.0,아파트
7873,송도동,2021,3000,158,111.8079,2011,12.0,아파트
7874,송도동,2021,3000,158,111.8079,2011,12.0,아파트
7875,송도동,2021,10000,290,101.7907,2011,13.0,아파트
7876,송도동,2021,2000,170,84.7167,2005,14.0,아파트
7877,송도동,2021,5000,200,114.7008,2005,13.0,아파트
7878,송도동,2021,2000,100,84.7167,2005,10.0,아파트
7879,송도동,2021,2000,120,84.94,2005,14.0,아파트
7880,송도동,2021,25000,90,84.94,2005,3.0,아파트
7881,송도동,2021,2000,95,84.94,2005,5.0,아파트
7882,송도동,2021,5000,160,84.94,2005,16.0,아파트
7883,송도동,2021,3000,170,84.94,2005,8.0,아파트
7884,송도동,2021,5000,160,84.7159,2005,13.0,아파트
7885,송도동,2021,3000,170,84.7159,2005,8.0,아파트
7886,송도동,2021,5000,240,114.8862,2005,6.0,아파트
7887,송도동,2021,2000,100,49.7863,2017,6.0,아파트
7888,송도동,2021,25000,120,101.8545,2005,5.0,아파트
7889,송도동,2021,5000,285,142.359,2011,6.0,아파트
7890,송도동,2021,5000,165,84.9778,2012,11.0,아파트
7891,송도동,2021,5000,165,84.9778,2012,11.0,아파트
7892,송도동,2021,3000,180,84.9207,2012,8.0,아파트
7893,송도동,2021,5000,160,84.8507,2012,15.0,아파트
7894,송도동,2021,3000,180,84.9207,2012,8.0,아파트
7895,송도동,2021,3000,190,84.8507,2012,7.0,아파트
7896,송도동,2021,3000,190,84.8507,2012,7.0,아파트
7897,송도동,2021,5000,200,84.847,2020,15.0,아파트
7898,송도동,2021,30000,30,84.92,2019,17.0,아파트
7899,송도동,2021,2000,105,99.59,2019,21.0,아파트
7900,송도동,2021,3000,100,84.92,2019,8.0,아파트
7901,송도동,2021,5000,200,84.92,2019,20.0,아파트
7902,송도동,2021,5000,200,84.93,2019,31.0,아파트
7903,송도동,2021,5000,230,99.59,2019,20.0,아파트
7904,송도동,2021,5000,180,84.96,2020,4.0,아파트
7905,송도동,2021,5000,190,84.96,2020,23.0,아파트
7906,송도동,2021,5000,190,84.96,2020,24.0,아파트
7907,송도동,2021,10000,225,99.92,2020,20.0,아파트
7908,연수동,2021,3000,58,70.28,1993,7.0,아파트
7909,연수동,2021,2000,74,84.935,1993,4.0,아파트
7910,연수동,2021,16500,30,52.14,1993,15.0,아파트
7911,연수동,2021,2000,77,52.14,1993,7.0,아파트
7912,연수동,2021,2000,70,52.14,1993,1.0,아파트
7913,연수동,2021,2000,63,52.14,1993,10.0,아파트
7914,연수동,2021,2000,125,62.482,1993,11.0,아파트
7915,연수동,2021,1000,55,49.24,1994,3.0,아파트
7916,연수동,2021,500,60,49.24,1994,4.0,아파트
7917,연수동,2021,500,50,39.74,1994,7.0,아파트
7918,연수동,2021,1000,43,51.75,1997,10.0,아파트
7919,연수동,2021,1000,65,49.56,1993,12.0,아파트
7920,연수동,2021,1000,60,49.56,1993,4.0,아파트
7921,연수동,2021,2000,65,49.56,1993,15.0,아파트
7922,연수동,2021,2000,42,49.56,1993,8.0,아파트
7923,연수동,2021,5000,50,50.67,1992,1.0,아파트
7924,연수동,2021,5000,50,50.67,1992,1.0,아파트
7925,연수동,2021,500,35,26.82,1992,8.0,아파트
7926,연수동,2021,500,45,26.82,1992,8.0,아파트
7927,연수동,2021,500,35,26.82,1992,10.0,아파트
7928,연수동,2021,1000,35,26.82,1992,2.0,아파트
7929,연수동,2021,500,35,26.82,1992,8.0,아파트
7930,연수동,2021,500,30,26.82,1992,7.0,아파트
7931,연수동,2021,950,12,26.37,1992,12.0,아파트
7932,연수동,2021,1000,60,49.94,1992,4.0,아파트
7933,연수동,2021,19000,2,84.8,1992,1.0,아파트
7934,연수동,2021,3000,63,84.94,1992,4.0,아파트
7935,연수동,2021,14000,25,59.59,1994,6.0,아파트
7936,연수동,2021,20000,50,84.78,1994,22.0,아파트
7937,연수동,2021,1500,65,40.5,1994,22.0,아파트
7938,연수동,2021,1000,70,40.5,1994,21.0,아파트
7939,연수동,2021,1000,85,40.5,1994,14.0,아파트
7940,연수동,2021,500,50,44.66,1993,12.0,아파트
7941,연수동,2021,1000,50,44.66,1993,14.0,아파트
7942,연수동,2021,400,47,44.66,1993,12.0,아파트
7943,연수동,2021,1000,55,44.66,1993,10.0,아파트
7944,연수동,2021,2000,40,44.66,1993,5.0,아파트
7945,연수동,2021,1000,60,44.66,1993,8.0,아파트
7946,연수동,2021,500,53,44.66,1993,10.0,아파트
7947,연수동,2021,1000,60,44.66,1993,1.0,아파트
7948,연수동,2021,3000,100,84.95,1993,1.0,아파트
7949,옥련동,2021,3000,120,101.49,1993,15.0,아파트
7950,옥련동,2021,3000,85,59.98,1996,5.0,아파트
7951,옥련동,2021,2000,70,59.885,1995,17.0,아파트
7952,옥련동,2021,500,40,29.7,1997,14.0,아파트
7953,옥련동,2021,500,40,29.7,1997,3.0,아파트
7954,옥련동,2021,500,40,29.7,1997,3.0,아파트
7955,옥련동,2021,500,40,29.7,1997,3.0,아파트
7956,옥련동,2021,500,45,29.7,1997,10.0,아파트
7957,옥련동,2021,3000,130,84.74,2002,10.0,아파트
7958,옥련동,2021,3000,85,59.93,1997,9.0,아파트
7959,옥련동,2021,2000,90,59.93,1997,4.0,아파트
7960,옥련동,2021,3000,90,84.6,1994,14.0,아파트
7961,옥련동,2021,3000,90,84.6,1994,14.0,아파트
7962,옥련동,2021,15000,25,84.6,1994,6.0,아파트
7963,옥련동,2021,1500,68,59.985,1995,14.0,아파트
7964,옥련동,2021,3000,80,59.985,1996,20.0,아파트
7965,옥련동,2021,3000,85,59.985,1997,12.0,아파트
7966,옥련동,2021,2000,63,59.985,1997,14.0,아파트
7967,청학동,2021,500,40,36.54,1988,2.0,아파트
7968,청학동,2021,2000,50,49.68,1990,4.0,아파트
7969,청학동,2021,1000,50,49.585,1994,9.0,아파트
7970,청학동,2021,9000,30,49.995,1994,3.0,아파트
7971,동춘동,2021,3000,120,96.74,1993,5.0,아파트
7972,동춘동,2021,5000,120,96.74,1993,1.0,아파트
7973,동춘동,2021,1000,60,52.14,1994,10.0,아파트
7974,동춘동,2021,500,50,52.14,1994,2.0,아파트
7975,동춘동,2021,2000,70,52.14,1994,12.0,아파트
7976,동춘동,2021,1000,53,52.14,1994,8.0,아파트
7977,동춘동,2021,1500,60,52.14,1994,2.0,아파트
7978,동춘동,2021,1500,60,52.14,1994,7.0,아파트
7979,동춘동,2021,1500,60,52.14,1994,7.0,아파트
7980,동춘동,2021,18500,20,59.3,1994,2.0,아파트
7981,동춘동,2021,2000,60,59.36,1994,3.0,아파트
7982,동춘동,2021,2000,90,59.76,1995,7.0,아파트
7983,동춘동,2021,1000,100,59.76,1995,4.0,아파트
7984,동춘동,2021,3000,84,101.97,1993,9.0,아파트
7985,동춘동,2021,2000,65,45.36,1993,6.0,아파트
7986,동춘동,2021,1000,60,45.36,1993,7.0,아파트
7987,동춘동,2021,1000,70,45.36,1993,3.0,아파트
7988,동춘동,2021,1000,70,45.36,1993,10.0,아파트
7989,동춘동,2021,1000,70,45.36,1993,7.0,아파트
7990,동춘동,2021,30000,45,133.44,1994,2.0,아파트
7991,동춘동,2021,2000,74,84.97,1994,1.0,아파트
7992,동춘동,2021,5000,80,68.36,1994,1.0,아파트
7993,동춘동,2021,2000,74,84.97,1994,1.0,아파트
7994,동춘동,2021,3000,110,84.97,1993,6.0,아파트
7995,선학동,2021,10000,15,59.86,1995,4.0,아파트
7996,선학동,2021,10000,30,59.86,1995,10.0,아파트
7997,선학동,2021,1000,52,64.38,1991,6.0,아파트
7998,송도동,2021,25000,20,84.2538,2018,17.0,아파트
7999,송도동,2021,3000,175,70.5618,2018,5.0,아파트
8000,송도동,2021,5000,180,84.4163,2018,25.0,아파트
8001,송도동,2021,15000,100,70.5618,2018,4.0,아파트
8002,송도동,2021,20000,200,101.99,2013,23.0,아파트
8003,송도동,2021,10000,260,101.98,2013,38.0,아파트
8004,송도동,2021,5000,130,84.98,2013,23.0,아파트
8005,송도동,2021,33000,35,101.98,2013,2.0,아파트
8006,송도동,2021,5000,200,84.5317,2014,24.0,아파트
8007,송도동,2021,10000,210,98.2428,2014,8.0,아파트
